;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
lewisville;6.30517e-07;6.5202755e-07;2.2382599e-06;9.0625457e-07;9.098495e-07;0.00012893113;8.220362e-07;9.979213e-07;7.337892e-07;8.9033085e-07;7.052329e-07;6.9453245e-07;6.5685794e-07;2.1598166e-06;4.7925664e-07
retaliation;6.6843256e-07;6.838698e-07;9.113472e-07;0.00017448836;8.7290425e-07;8.492279e-07;7.1862536e-07;8.1750835e-07;8.5219887e-07;7.2218734e-07;3.978436e-06;9.193543e-07;9.758821e-07;5.927726e-07;5.1810804e-07
tamu;1.1033388e-06;1.2549583e-06;0.00040155443;5.313351e-06;4.4068966e-06;2.918549e-06;0.00013538606;5.776421e-05;1.2356428e-06;0.0001798722;1.9285335e-06;1.6813898e-06;7.937847e-05;0.00011693984;2.3743926e-06
thelong;1.4327233e-06;9.0794117e-07;1.1280176e-06;1.336609e-06;2.5268657e-06;5.2996224e-06;5.1014767e-06;1.5323225e-06;3.1308682e-05;1.384811e-06;1.08853e-06;1.653411e-05;8.05435e-07;1.5783891e-06;8.4690157e-07
terrorize;8.274264e-07;6.603397e-07;4.172223e-06;6.457372e-05;9.372937e-07;8.100484e-07;6.5461916e-07;8.622135e-07;4.1016856e-06;9.9781e-07;9.489022e-07;8.9537053e-07;6.6880864e-07;7.451659e-07;7.045926e-07
kiss;2.0001569e-06;3.319689e-06;2.1648243e-06;1.4417305e-06;1.2320893e-06;9.571685e-07;1.6856586e-06;5.5249697e-05;2.6618404e-06;0.00021847285;5.130713e-06;1.1431525e-06;8.410881e-07;1.1941413e-06;1.1240004e-06
chicken;5.876378e-06;2.2693584e-06;2.5613779e-06;1.1978326e-06;0.00011228748;1.8212312e-06;1.4476028e-06;2.0870532e-06;1.0594312e-06;2.413805e-05;6.6846755e-05;1.4273431e-06;8.980959e-07;4.410297e-06;1.3100548e-05
akin;1.8190964e-05;1.4497241e-06;2.4090436e-06;5.576975e-05;1.8226292e-05;3.5409208e-05;3.5084768e-06;8.054533e-06;9.532818e-06;2.7728993e-05;1.6121387e-06;7.5379535e-06;6.752358e-06;2.8591592e-06;7.6309225e-06
dramatically;1.5270981e-06;1.983596e-05;1.9221247e-06;1.5823022e-06;2.0726818e-06;1.514636e-05;3.223713e-05;3.1854884e-06;0.00012347859;1.5706712e-06;5.697403e-06;8.534138e-05;4.4331637e-06;5.3368744e-06;9.630185e-06
mime;6.958996e-07;6.6696936e-07;9.3080405e-07;1.1972194e-06;9.690796e-07;8.9597853e-07;1.4232475e-06;1.9775393e-06;7.2300486e-07;5.316175e-07;0.00022514591;1.0225501e-06;5.1563275e-05;1.0846122e-06;5.2505936e-07
builtin;7.378622e-07;1.0695101e-06;1.1647947e-05;1.1242438e-06;1.3478493e-06;5.5218143e-06;2.7841738e-06;2.0882696e-06;8.921229e-07;3.9319375e-06;2.2643314e-06;9.610569e-07;1.47262635e-05;2.1313965e-05;9.733528e-07
veheard;1.1540714e-06;3.2098556e-05;5.0064527e-06;9.0474856e-07;1.4511662e-06;1.1645224e-06;2.6579191e-06;1.5759493e-06;1.6111342e-05;1.2109087e-06;9.312653e-07;8.008159e-07;2.2802697e-06;3.2826065e-05;9.0648535e-07
road;2.8697716e-06;0.00020631535;6.846133e-05;0.0019279587;3.465739e-05;8.879981e-05;1.5413878e-05;1.4363251e-05;6.2495455e-05;0.00015512883;3.0859258e-06;0.00020670841;0.00019945491;0.0032564139;5.1272797e-05
debunk;0.000105171945;1.0188173e-06;1.6560305e-06;5.830793e-06;7.743138e-05;8.736071e-07;8.1735755e-07;2.1823978e-06;2.2616875e-06;8.1066634e-07;1.0431655e-06;8.0037535e-06;7.406603e-07;1.1669441e-06;1.0754795e-06
chemical;7.647595e-05;6.868556e-05;6.493238e-05;4.017664e-06;0.0011715888;0.00038694797;1.9328127e-06;0.000100229634;2.0260532e-06;5.172182e-06;2.7596188e-06;0.00015264715;1.789736e-06;2.0717272e-05;3.0036724e-06
fellow;0.00024689443;1.7522134e-06;8.4385654e-05;7.255543e-05;3.1032658e-05;2.4280082e-06;2.9856114e-05;5.249461e-05;0.00022498921;0.00027092904;4.8621155e-06;5.1707764e-05;1.88009e-06;1.8580904e-05;0.00016405112
reliability;1.2365278e-05;1.3888035e-06;1.3653779e-06;9.795754e-07;6.612833e-05;5.8779497e-05;7.266963e-05;4.9920245e-06;3.150922e-06;1.5076616e-06;3.4395718e-05;8.39892e-06;1.7298048e-06;0.00046110203;2.8026477e-06
outdated;2.2416466e-06;8.558088e-07;1.4075037e-05;1.2616296e-06;1.2361285e-06;3.1806878e-06;3.0153865e-06;2.20834e-06;1.5911837e-05;4.3906264e-05;1.1891406e-06;1.1107522e-06;1.0572558e-05;1.6434137e-06;9.622257e-07
innings;6.082956e-07;0.0005409673;7.900152e-07;8.212211e-07;1.1538302e-06;7.275326e-07;7.0949557e-07;1.3570033e-06;7.1848143e-07;9.633808e-07;7.5134176e-07;5.8863145e-07;6.373241e-07;1.2561676e-06;4.5815713e-07
terminology;2.5231013e-05;2.236322e-06;5.11326e-06;4.0988656e-05;5.3796357e-06;5.0169194e-05;5.5246168e-05;3.2852686e-06;6.5735745e-05;3.4769666e-05;1.7755332e-05;2.8136197e-05;2.570997e-05;1.7788607e-05;7.122631e-06
australia;4.85001e-05;1.3774584e-06;1.7992351e-06;1.6658847e-06;2.5044606e-06;0.00017147811;8.7604916e-05;0.00096314;2.0080004e-06;1.4147727e-06;8.221923e-06;0.00020588649;0.000321959;5.0759136e-05;2.4748877e-06
mwunix;0.00017072621;6.6425633e-07;7.182435e-07;6.7081874e-07;9.867437e-07;7.522308e-07;9.501216e-06;1.2516964e-06;1.354816e-06;7.461658e-07;9.691673e-07;7.1386796e-07;7.174243e-07;1.1836952e-06;5.00519e-07
someplace;1.0598701e-06;2.5403264e-05;5.5405784e-05;1.25621e-06;2.5320774e-06;1.9528918e-06;1.179431e-05;4.7979865e-06;2.4394087e-06;2.30865e-05;5.4583375e-06;2.4971748e-06;9.018809e-07;1.6636089e-06;1.5284771e-06
othman;7.0078727e-07;6.895484e-07;8.9665093e-07;0.00016111953;8.8501497e-07;8.804287e-07;6.175001e-07;6.110319e-07;8.954515e-07;7.5471735e-07;9.974605e-07;8.322102e-07;7.6045575e-07;5.3362385e-07;5.303673e-07
andi;7.8333294e-05;1.0946009e-05;2.038026e-05;0.0005940612;1.05103645e-05;3.735933e-06;7.24433e-05;0.00047630642;2.7303517e-05;2.6541982e-05;2.6912332e-06;1.9030126e-06;3.1628806e-06;0.00017683813;0.00022801779
judgement;0.0002448568;7.0856004e-05;6.395133e-05;2.045073e-06;5.5270125e-06;2.8059435e-06;1.0411748e-06;1.4890965e-06;0.000636703;4.840906e-06;1.2035171e-05;2.4183378e-06;9.0347527e-07;1.4937689e-05;3.837777e-05
interval;1.5100469e-05;2.9315968e-06;1.5245188e-06;1.7335533e-06;2.5035579e-06;3.4573273e-05;4.7502952e-05;2.5664094e-06;5.5138157e-06;1.31472e-06;5.5038636e-05;7.152548e-05;4.28553e-05;9.0467285e-05;1.1435587e-06
radioactive;8.12722e-07;8.817667e-07;1.8000512e-05;2.2151012e-06;1.4190589e-05;6.903108e-05;9.0083046e-07;1.2131082e-06;1.0872361e-06;9.652117e-07;1.0843028e-06;1.2935358e-06;7.8823706e-07;2.3362431e-06;9.777889e-07
affiliation;1.146676e-06;4.258319e-05;1.1542019e-06;1.3837644e-06;1.4080123e-06;1.0430361e-06;2.1722847e-06;2.1909102e-06;3.9172355e-05;1.0448367e-06;1.4738474e-06;0.00013667798;8.71142e-07;2.0357747e-06;6.4220853e-07
compensate;1.1966662e-06;1.2252152e-06;6.828166e-06;1.0509509e-06;5.1830124e-05;4.7085432e-05;0.000112984286;1.9652512e-06;9.824322e-06;1.821503e-06;5.33965e-06;1.407552e-06;1.2091875e-06;2.4507997e-05;1.208937e-06
kenton;8.3071467e-07;4.285577e-05;9.536093e-07;1.054531e-06;1.7501085e-06;8.006523e-07;1.2690911e-06;1.43100915e-05;8.7044435e-07;8.254445e-07;1.2373954e-06;6.1605147e-07;3.5996368e-06;1.4852332e-06;5.2364823e-05
fiery;1.0434184e-06;6.4714783e-07;9.3197474e-07;3.9483853e-06;8.57077e-07;2.8130223e-06;1.092612e-06;9.729144e-07;5.5832417e-05;3.2003973e-05;8.473882e-07;6.701623e-07;6.519912e-07;1.0398078e-06;6.532183e-07
charter;1.5478731e-06;1.4772899e-06;4.3081032e-05;7.739828e-05;0.00017838905;1.3863232e-06;1.510411e-06;0.00017796777;4.2488614e-06;1.3901633e-06;0.00017408401;0.00012201131;1.8834297e-06;1.3260994e-06;2.2481026e-06
sabre;6.0613445e-07;0.00021998347;7.62619e-07;7.5849556e-07;1.3650281e-06;7.627843e-07;7.708063e-07;1.3899563e-06;6.698133e-07;6.7634494e-07;7.788964e-07;6.956196e-07;6.2457286e-07;2.860913e-06;5.206063e-07
incompatible;2.8208928e-05;9.340308e-07;1.7152645e-06;1.4291828e-06;1.3745106e-06;1.9054803e-05;5.5223598e-05;4.6401387e-06;4.008027e-05;1.3484363e-06;6.827631e-05;1.4939467e-06;9.566907e-05;6.2046697e-06;1.0152821e-06
toyour;4.5662244e-05;1.0762734e-06;1.4399792e-05;1.4067711e-05;2.1701208e-06;8.7972285e-06;3.9182987e-06;4.072717e-06;1.3511124e-05;1.4683948e-06;3.0507067e-06;1.4525137e-06;2.2040009e-05;1.3082098e-05;1.2038587e-05
residual;6.3921357e-07;8.576554e-07;8.993924e-07;3.2374192e-06;3.0986746e-05;2.9086974e-05;8.0121754e-07;1.2844308e-06;7.558017e-07;7.127267e-07;8.8151086e-07;8.295237e-06;6.8403523e-07;1.4087676e-06;5.818893e-07
pathway;7.570332e-07;1.0673969e-06;9.596048e-07;1.1259864e-06;9.280598e-05;1.0626146e-06;5.7846905e-06;1.7853708e-06;8.2598183e-07;8.286009e-07;1.3289957e-06;2.5273495e-05;3.747804e-05;1.5496031e-06;8.0604866e-07
housing;1.0443362e-06;1.9275817e-06;4.0901734e-05;2.3583136e-06;2.063442e-06;1.3729857e-06;1.2424965e-06;2.165759e-06;1.3124492e-06;4.2704574e-05;1.3821834e-06;0.00024423402;8.777827e-07;4.6005003e-05;3.097536e-06
squat;6.9963795e-07;1.7226863e-05;8.8932705e-07;1.1336374e-06;4.1379502e-05;8.2611183e-07;2.1522515e-06;1.7705767e-06;7.8332334e-07;4.375061e-05;9.2511056e-07;8.3231185e-07;9.050275e-07;1.5341766e-06;1.4320314e-06
sunset;5.546312e-07;7.568226e-07;6.04229e-07;6.165473e-07;1.0485886e-06;5.7401114e-05;9.873809e-07;0.00026897126;7.1588715e-07;6.223311e-07;6.6322815e-07;1.4146939e-06;8.034748e-07;1.0612407e-06;4.777352e-07
coup;8.7324736e-07;7.204647e-07;4.2371033e-05;7.9730904e-05;1.3623282e-06;1.298446e-06;7.2043144e-07;8.939331e-07;1.0192717e-06;1.0965125e-06;1.4489275e-06;1.3773341e-05;7.553341e-07;3.8054143e-06;1.8621063e-06
yale;1.3357227e-06;0.00012208943;2.9976558e-05;0.00025579;5.290455e-05;5.1390252e-06;0.00015874929;0.0002978568;1.8770103e-06;2.8537033e-06;0.000105413426;9.211561e-05;7.259268e-05;2.1521864e-06;6.717716e-06
lazy;1.5858559e-05;0.00017013439;8.8714245e-05;1.2666e-06;3.2677347e-06;1.5834089e-06;1.2607627e-05;2.141095e-06;9.183538e-06;2.0845491e-06;4.1914473e-06;1.1724982e-06;1.8858201e-06;0.00011390453;2.8543052e-06
plead;1.2974856e-06;7.9747485e-07;3.826068e-06;1.3707769e-06;1.1501082e-06;5.83984e-06;1.1694449e-06;1.4051475e-06;2.7744927e-05;0.00017954897;9.780997e-07;1.4271758e-06;6.320617e-07;1.3567303e-06;7.8027745e-07
lean;8.4046405e-06;8.1128186e-05;2.9156938e-06;4.6277073e-05;2.45502e-05;2.1239224e-05;0.00010195586;3.6209678e-06;4.6533914e-05;2.6396392e-06;3.8779563e-06;2.1667907e-05;1.375948e-06;6.825296e-05;1.7007133e-05
ccwf;8.7829955e-07;1.3043442e-06;0.00018089285;8.600218e-07;2.2392107e-06;1.3802852e-06;0.00020479865;0.0003397626;1.017279e-06;8.8354725e-05;1.015591e-05;1.1881806e-06;1.5382326e-06;1.7084873e-05;1.6847773e-06
ncar;7.155378e-07;6.721579e-05;8.624488e-07;1.090327e-06;1.4289595e-06;2.3329818e-05;1.3944156e-06;0.00029723538;8.315769e-07;6.7564804e-07;1.0066526e-06;1.8841488e-06;5.5957e-05;2.092424e-06;7.5809635e-07
siemon;1.6926615e-06;5.9440237e-07;7.764316e-07;1.0294243e-06;8.009822e-07;7.2600017e-07;6.9009025e-07;1.0176753e-06;0.0003364059;7.255831e-07;7.9040655e-07;6.026531e-07;5.942588e-07;9.363372e-07;5.554879e-07
unjust;1.12672e-05;7.171455e-07;7.11571e-05;1.581606e-05;1.3311927e-06;9.323547e-07;9.671065e-07;7.971813e-07;8.24612e-06;2.2104843e-05;1.1302816e-06;1.0486197e-06;7.1679926e-07;1.0552258e-06;1.0274871e-06
chop;3.240239e-05;0.00012724765;1.9066084e-06;1.5456585e-06;3.2177975e-06;2.6111082e-05;2.1216379e-06;3.5490208e-05;2.379448e-06;7.822168e-05;1.5115047e-06;1.3952484e-06;1.6716964e-05;2.28516e-06;2.3067917e-06
claire;2.4278652e-05;1.0020401e-06;7.9438644e-07;6.8198005e-07;0.00016064603;6.7684914e-07;7.440898e-07;1.2385137e-06;1.1124566e-06;5.3624916e-07;8.3501646e-07;7.2181933e-07;5.4570177e-07;1.1543964e-06;7.455329e-07
characterization;1.3627949e-06;1.9374454e-06;1.8538536e-05;1.5952333e-05;1.0181516e-05;8.063065e-06;1.2619715e-06;6.415785e-05;1.6012222e-05;1.1022065e-06;1.4463417e-06;5.0169103e-05;2.0034204e-05;1.2745119e-06;2.6545085e-06
meritt;0.00023024132;5.7455577e-07;8.0008033e-07;9.0118004e-07;1.0055654e-06;7.1991633e-07;6.8901045e-07;1.0799099e-06;2.4431245e-05;6.3013306e-07;9.174159e-07;7.647562e-07;6.06855e-07;1.0921134e-06;6.3394623e-07
feminist;6.19175e-05;1.3399498e-06;4.479187e-05;1.4301821e-06;2.4776466e-06;1.4439875e-06;5.4312786e-06;5.8021433e-06;1.8488927e-05;2.953511e-06;1.5379409e-06;9.289839e-07;9.550084e-07;1.8879317e-06;5.15698e-05
supervisor;8.2255934e-07;1.0316717e-06;9.150272e-06;1.1486293e-06;1.7815433e-06;2.5180325e-06;4.3732043e-06;0.00010468045;1.0357446e-06;6.942466e-05;2.146422e-06;3.6896723e-05;1.1126361e-06;3.2962494e-06;9.674051e-07
freebie;6.963682e-07;7.9123345e-07;7.540649e-07;9.4728256e-07;9.671415e-07;9.606865e-07;1.5316142e-05;2.0378493e-06;7.7473067e-07;9.123315e-07;4.9347746e-06;7.907135e-07;3.6416637e-05;1.4331034e-06;5.569249e-07
eckton;4.81441e-07;6.4999364e-07;5.727407e-07;5.4365296e-07;8.035346e-07;6.3466445e-07;0.00016163151;1.2287068e-06;6.00071e-07;1.2144372e-06;8.9923316e-07;5.048231e-07;7.703632e-07;1.0739706e-06;3.5418265e-07
permanently;6.3543343e-06;8.8855495e-06;2.2917234e-06;1.8586796e-05;5.4893877e-05;6.199743e-05;6.278462e-05;2.7591725e-06;1.3568747e-06;1.9301187e-06;1.7738347e-06;4.7939834e-06;5.8198525e-06;1.1254352e-05;1.11651125e-05
rating;1.0598861e-06;0.00026465557;6.769116e-06;1.0343871e-06;2.742539e-06;5.257275e-05;0.000275326;3.6071294e-06;1.3446127e-06;3.9599763e-06;2.2649815e-06;1.2476454e-06;1.5566379e-06;0.00022673921;1.2696222e-05
arbitrary;0.0001752299;9.0922015e-07;8.044207e-06;3.2182965e-05;3.3698627e-06;7.2777166e-06;2.1855315e-06;2.1917608e-06;3.4340766e-05;1.0866293e-06;0.00014598934;7.5457933e-06;0.0002654955;4.1402014e-05;2.5450154e-06
exotic;8.267922e-07;1.1670244e-06;9.797583e-07;6.4929867e-07;1.784121e-05;3.583094e-05;1.3906598e-06;6.0890172e-05;1.3416601e-06;7.7600964e-07;1.4118042e-06;1.1490033e-06;9.511663e-07;0.00014522695;1.0736155e-06
overhear;7.0310676e-07;1.2734926e-06;2.0102761e-05;9.1117005e-07;1.6709433e-06;1.0162182e-06;1.2454885e-06;7.839623e-06;8.2074206e-07;1.1084507e-05;9.826905e-07;8.460431e-07;7.1595343e-07;1.3638763e-05;1.6767654e-05
nanci;0.00017608149;6.67178e-07;8.5026414e-07;8.0692865e-07;1.0336448e-06;7.015254e-07;7.2150675e-07;1.2982508e-06;1.8725029e-06;6.2075026e-07;1.0469798e-06;5.95762e-07;6.3133876e-07;1.0493682e-06;6.874219e-07
gemini;8.5323427e-07;9.5277965e-06;1.007634e-06;9.240601e-07;3.059488e-05;6.877077e-05;1.5429695e-06;4.8847716e-05;8.7796354e-07;8.25154e-07;1.0528212e-06;2.5760407e-06;1.1447162e-05;4.0034025e-05;1.0007722e-06
glang;6.3736553e-07;8.030821e-07;6.3113936e-07;6.3130915e-07;1.1301457e-06;8.3537805e-07;8.168959e-05;1.6852775e-05;7.168176e-07;1.158306e-06;1.0810276e-06;7.878713e-07;2.6342486e-06;1.3132699e-06;4.7136e-07
temporary;0.0001304596;1.2521095e-06;7.53023e-05;0.00013518243;4.9042766e-05;0.00033054216;2.2196067e-05;2.1166952e-06;4.3707172e-05;4.8694816e-05;2.5735014e-06;2.034579e-06;4.144925e-05;3.0955948e-06;6.2934014e-06
toit;1.3572645e-05;1.0799728e-06;2.6467596e-05;1.9896974e-05;1.7403529e-05;1.7990469e-06;2.7437736e-06;1.5326017e-06;1.2032988e-06;1.1323655e-06;8.397946e-06;1.2474918e-06;1.0239669e-06;5.2796608e-05;1.4487168e-06
foke;5.0033117e-07;4.9519974e-07;8.114995e-05;6.799506e-07;1.0482446e-06;6.3252963e-07;6.7767917e-07;7.572565e-07;6.095783e-07;8.2715366e-07;7.742085e-07;6.3854037e-07;5.681266e-07;9.608527e-07;5.2731957e-07
organ;7.8721634e-05;4.7266174e-05;5.7519188e-05;5.631618e-05;0.0002935748;2.3870373e-06;5.373314e-06;3.1294005e-06;1.5306254e-05;2.689491e-05;3.206992e-06;3.3901774e-06;1.1953691e-06;1.9186225e-06;3.4883774e-06
save;0.00016443581;0.0012624699;0.00020481432;0.00027636663;8.518606e-05;1.4246639e-05;0.00024098545;1.0544568e-05;0.0012971903;0.0010905957;1.7460725e-05;5.6890534e-05;0.0012352989;0.0003631867;0.00044275686
nynexst;6.929446e-07;9.5113586e-07;1.0300606e-06;6.91078e-07;9.174466e-06;8.2833265e-07;1.2221957e-06;0.00011143813;7.446839e-07;6.6297935e-07;1.431584e-06;9.2689453e-07;3.739815e-06;1.1694831e-06;7.101892e-07
operating;1.3979429e-06;1.4434305e-06;1.8736564e-06;1.9180727e-06;1.37413845e-05;1.4215214e-05;8.4833715e-05;8.096475e-06;1.9636955e-06;1.6297014e-06;7.982949e-05;0.0002134624;0.0004628165;6.893805e-05;1.2727498e-06
cathe;5.0420965e-07;6.503092e-07;6.073527e-07;5.719788e-07;8.6696406e-07;8.130948e-07;7.638104e-05;1.3740025e-06;6.188e-07;1.0668484e-06;9.158564e-07;5.235566e-07;7.3928067e-07;1.3384287e-06;3.5399182e-07
atlas;1.1193733e-06;2.62126e-05;5.3250205e-05;3.2533617e-06;2.2494844e-06;0.00036618905;2.7171277e-06;1.3098214e-05;2.0409605e-06;1.2339773e-06;1.6641624e-06;2.3046293e-06;3.353106e-05;2.3505706e-06;1.0245917e-06
curiously;2.1559229e-06;5.591133e-06;2.2895945e-05;8.8001207e-07;1.1588683e-05;1.551846e-06;1.1160304e-06;1.5268771e-06;1.5042268e-06;9.415838e-07;1.2025854e-06;1.5273472e-06;1.958909e-06;7.195734e-05;1.3629399e-06
russell;0.00062152575;0.00023494639;1.3512273e-06;1.3237484e-06;0.0004475036;5.1237716e-06;2.5460287e-05;0.00014735725;3.6151175e-06;1.1169071e-06;0.00026456945;2.8339718e-06;1.5108302e-06;4.169223e-06;3.5627065e-06
nutritionist;5.9778756e-07;1.2104653e-06;7.2375803e-07;6.513143e-07;0.00018178468;6.1337226e-07;7.170604e-07;1.024315e-06;6.6893233e-07;5.179079e-07;7.541803e-07;7.430184e-07;4.863631e-07;1.0478501e-06;5.4707306e-07
emergence;1.0776099e-05;1.5198942e-05;2.0735927e-06;0.00013347174;2.3224495e-06;1.0672304e-06;7.533184e-07;1.2588575e-06;1.2827985e-06;9.553987e-07;2.5012812e-06;4.5228844e-05;9.700827e-07;9.861625e-07;1.0003504e-06
alert;6.4832195e-05;1.7873435e-06;6.310407e-05;1.0743919e-06;2.1493593e-06;1.3393488e-05;1.7545797e-05;3.834348e-05;7.67944e-06;3.7386117e-06;3.691623e-06;2.8335058e-05;1.5578232e-06;3.2019372e-05;1.384683e-06
martial;1.6006627e-06;6.87867e-07;7.0380556e-05;5.4433804e-06;1.2941513e-06;8.80563e-07;1.0353704e-06;1.5914088e-06;1.9554356e-05;3.2007654e-05;1.0481816e-06;8.790152e-07;6.474475e-07;1.1093086e-06;1.1680322e-06
couch;1.5346386e-06;1.1867992e-06;1.1950062e-06;1.3892466e-06;5.0755003e-05;7.5529483e-06;1.2881068e-06;1.8006148e-06;1.0627408e-05;7.446759e-05;9.884795e-07;1.0704027e-06;6.593647e-07;2.6995958e-06;1.2473317e-06
patience;1.5833367e-06;1.3363032e-05;8.887052e-06;7.1339437e-06;1.9880656e-06;7.498074e-06;2.3734153e-06;1.1484389e-05;1.6255492e-05;0.00015496153;3.663407e-05;2.1457324e-06;5.7120237e-06;1.8569505e-06;1.7951954e-05
heis;1.3119364e-06;6.6085195e-05;2.9840462e-06;1.292942e-06;1.3534151e-06;1.2914203e-06;1.4062879e-06;1.4454569e-06;1.981655e-05;1.263839e-05;1.3662576e-06;7.940286e-07;8.175696e-07;8.3729894e-05;1.2031011e-06
committee;1.7567507e-06;5.140027e-06;0.0001845271;0.0003553752;3.4305679e-06;7.0266196e-06;2.0489213e-06;1.9753754e-06;4.1121116e-06;0.00058527145;0.0001620186;0.0014650045;4.688337e-05;2.028548e-06;3.0438532e-06
symptom;1.2287088e-06;4.2780202e-06;1.2554458e-06;1.2710627e-06;0.0019111986;1.4969471e-06;3.6842353e-05;2.9524322e-06;9.356771e-07;1.2431716e-06;1.415806e-06;1.8801711e-06;1.179188e-06;1.99517e-06;1.5005928e-06
hada;1.0234247e-05;1.5342066e-05;2.3238247e-06;4.0022032e-06;2.9846778e-05;1.3986587e-06;2.0442897e-06;2.7050826e-05;2.2403813e-06;4.1001513e-05;7.442942e-06;5.7813327e-06;1.5207032e-06;3.3093208e-06;1.4637251e-06
goodyear;5.953434e-07;7.04225e-07;7.373779e-07;5.594359e-07;9.779402e-07;2.0056475e-05;8.4684615e-07;9.3020833e-07;6.8320594e-07;5.729843e-07;6.697917e-07;6.3348176e-07;6.5544066e-07;8.541516e-05;4.26576e-07
covington;1.2789742e-06;1.0605922e-06;1.453178e-06;1.1355786e-06;5.6325327e-05;1.320128e-06;4.139444e-06;4.0568193e-06;7.854936e-05;1.3121158e-06;1.3173161e-06;0.000950332;8.9254246e-07;1.7275781e-06;6.908071e-07
seminar;7.314683e-07;8.907155e-07;1.717829e-05;2.47464e-06;3.8746307e-06;8.514755e-06;1.0131952e-06;2.7358706e-06;8.923203e-07;7.9654995e-07;1.2415858e-06;0.0002943093;1.6328868e-06;1.501185e-06;4.8107546e-07
wrap;5.4479265e-06;1.6970439e-06;1.7134072e-06;1.6551545e-05;9.005785e-06;0.00026803397;0.00015610861;4.840827e-05;3.938121e-06;7.8114776e-05;7.511681e-06;2.1396675e-06;7.525253e-05;3.061668e-05;3.8127895e-05
functionality;1.2439895e-06;7.87679e-07;9.456298e-07;1.4682886e-06;1.1334595e-06;2.9998346e-05;7.4004147e-06;2.5732027e-06;8.734554e-07;7.869396e-07;1.3407542e-05;1.0657355e-06;0.00032177637;1.6624068e-06;5.5890047e-07
discrepancy;7.2705066e-06;1.2078568e-06;1.8141589e-05;1.6187057e-06;2.117167e-06;2.8676727e-06;7.039175e-06;4.498282e-06;1.1163242e-05;1.507643e-06;1.0247617e-05;4.2039883e-05;1.2468755e-06;1.8296e-06;3.927937e-05
tranny;5.783809e-07;6.8313716e-07;7.685996e-07;4.6051395e-07;9.642985e-07;1.3249233e-06;8.5598725e-07;8.924475e-07;6.2433287e-07;5.6601726e-07;6.3685627e-07;5.25498e-07;5.9064894e-07;0.00033645303;4.7342834e-07
fotis;6.601866e-07;6.6045493e-07;7.8205346e-07;1.2143021e-06;9.018844e-07;9.604639e-07;1.0628132e-06;1.929224e-06;7.7569246e-07;5.1985114e-07;1.1056496e-06;8.0347263e-07;0.000109424924;1.126798e-06;3.9659045e-07
spiritually;3.257452e-06;6.7445313e-07;8.604706e-07;2.407009e-06;9.291991e-07;7.648451e-07;9.630386e-07;1.0459662e-06;0.00011174596;1.8614972e-05;8.335231e-07;6.460044e-07;6.0800784e-07;1.0420115e-06;8.5369123e-07
mainconcern;5.989905e-07;7.003812e-07;7.8843607e-07;6.73172e-07;8.896302e-07;6.8257424e-07;1.0410804e-06;9.019596e-07;7.0346016e-07;5.846042e-07;7.146206e-05;5.809232e-07;7.0372454e-07;8.631164e-06;5.1153353e-07
argc;5.955036e-07;5.938811e-07;6.991634e-07;1.3132466e-06;9.202094e-07;1.0517552e-06;1.1355887e-06;1.6435924e-06;7.198648e-07;4.6749517e-07;1.1463992e-06;8.345636e-07;0.00022172512;1.0885074e-06;3.0478253e-07
final;9.807315e-06;0.0009382985;0.00010658683;0.00066526333;2.6413012e-05;0.00033507665;4.2559164e-05;1.3526491e-05;0.00020749617;5.501024e-05;6.6299675e-05;0.0006251252;0.00025077167;6.742216e-05;0.0001138754
clothe;9.4757934e-07;1.4625442e-06;1.3749029e-05;4.36564e-06;0.00014742867;1.2002765e-06;1.1940633e-06;1.7958713e-06;1.142432e-06;0.00056182547;1.4532728e-06;8.468871e-06;6.4144854e-07;3.260349e-06;1.5314142e-06
securely;9.961135e-07;8.9585586e-07;1.4855523e-06;1.120971e-06;1.223413e-06;7.9821876e-07;1.4007278e-06;1.0498256e-06;1.0411757e-06;5.62981e-05;5.9355338e-05;1.0283189e-06;6.857714e-07;1.9481192e-06;7.7232704e-07
heat;2.1748883e-06;5.5770097e-06;7.5104886e-06;2.6445205e-06;0.00021810821;0.0006205733;0.00091460656;3.5711384e-06;4.669736e-06;0.0005048573;6.7244237e-06;2.2891797e-06;1.8509861e-06;9.77061e-05;1.0281483e-05
overacker;1.4141685e-05;6.0508114e-07;7.940108e-07;9.986804e-07;9.1702844e-07;6.9824813e-07;6.247373e-07;1.1203454e-06;0.00023682935;7.6774893e-07;8.4080665e-07;5.892661e-07;5.862867e-07;1.0062392e-06;6.762244e-07
dogma;0.0004061549;7.0927865e-07;1.0151989e-06;1.2404752e-06;1.1044493e-06;2.9465634e-06;7.756452e-07;1.4321266e-06;0.00016445703;8.3098047e-07;1.0290222e-06;1.8850977e-06;8.338943e-07;1.3525548e-06;1.0659302e-06
lemieux;6.3100964e-07;0.00046413962;5.988646e-07;8.5329896e-07;1.1604725e-06;7.6850966e-07;6.586539e-07;1.9724578e-06;6.657293e-07;7.263918e-07;8.240291e-07;5.072133e-07;8.18281e-07;1.2641244e-06;5.327539e-07
