;0;1;2;3;4;5;6;7;8;9;10;11
geez;2.9929986e-06;2.2497202e-06;1.4444986e-06;1.8274012e-06;6.883439e-06;5.323312e-06;5.401315e-05;1.7247046e-05;1.6419589e-06;6.861539e-06;2.4024127e-06;1.2490619e-05
delegation;1.1052847e-06;1.546851e-05;1.7483436e-06;0.00022089448;1.0124954e-06;2.8933734e-06;1.6866245e-06;6.5191894e-06;1.2197104e-06;2.3880932e-06;3.4360962e-06;1.2444301e-06
shotgun;1.0439963e-06;8.729392e-05;1.9938302e-06;2.7939286e-06;1.3677327e-06;4.136258e-06;1.9038175e-06;1.8172723e-06;8.712239e-07;2.2881222e-06;0.00036830854;1.4862932e-06
wiener;1.1315789e-06;1.7493442e-06;4.7531075e-06;7.708846e-05;1.331413e-06;1.7184591e-06;1.9946642e-06;2.2394565e-06;2.356436e-06;1.0346032e-05;2.0968728e-06;2.843013e-05
organization;3.8591934e-05;0.00030040595;0.00062291964;0.0009686088;8.116271e-06;0.00013262992;6.136925e-05;7.919279e-05;0.00013589392;0.0005662374;0.00052937557;0.0006279762
impractical;1.9590846e-06;1.8071323e-06;0.00013315534;1.6506943e-06;2.2103568e-06;8.755094e-07;1.4126022e-06;1.434591e-06;2.8972747e-06;2.0744988e-06;2.739722e-06;2.29197e-06
omaha;1.4455856e-06;1.3792837e-06;1.3937083e-06;1.4111409e-06;1.996634e-06;2.4582969e-06;2.2146129e-05;1.2438591e-06;1.3106376e-05;2.2209285e-06;1.8783041e-06;6.950234e-05
humiliate;8.2625115e-07;7.4132426e-05;1.241272e-06;2.6864977e-06;1.2373923e-06;2.627256e-06;3.574371e-05;1.5372593e-06;9.376563e-07;1.6384098e-06;1.7051359e-06;1.6216983e-06
ghostscript;7.009809e-07;1.0260823e-06;1.232268e-06;1.6341678e-06;2.0948783e-06;6.2551396e-07;1.0820296e-06;1.2325396e-06;9.795491e-05;1.926669e-06;1.2116283e-06;3.3217482e-06
fielder;6.1308214e-07;1.4274285e-06;9.532041e-07;1.7107095e-06;1.4667291e-06;1.4480568e-06;0.00058025355;1.2192017e-06;8.37923e-07;1.7422877e-06;1.7272736e-06;2.2941e-06
moss;2.0823086e-06;1.9649358e-06;2.5153327e-05;1.6802024e-06;3.4371766e-05;2.047899e-06;1.8154611e-06;6.515115e-06;1.950356e-06;5.1524945e-05;2.2684778e-06;2.824513e-06
optic;1.3433078e-06;1.3929068e-06;9.091592e-06;1.4514575e-06;1.4023753e-05;1.3205483e-06;1.5096299e-06;1.1545757e-06;2.8491515e-06;0.00012774706;1.7092207e-06;2.8817053e-06
silly;0.0004236949;9.5427145e-05;0.00013360391;1.0644702e-05;3.9205115e-05;3.051877e-05;7.5221e-05;9.061059e-05;5.568364e-06;5.560169e-06;0.00017804121;7.12894e-05
sehari;1.3856251e-06;1.2961077e-06;0.00025551798;1.3859972e-06;1.1832959e-05;6.816926e-07;1.3914063e-06;1.3154181e-06;4.393117e-06;2.002095e-06;1.9707657e-06;2.8613529e-06
commerce;3.2795383e-06;7.7098426e-05;0.0002653958;2.4447652e-05;2.2445013e-06;3.7377142e-06;2.3285452e-06;4.321961e-06;2.0755888e-06;6.619718e-05;0.00013974222;2.5949983e-06
magnus;6.05215e-06;4.281218e-06;0.00019599577;2.0895127e-06;0.00027196464;4.0471177e-06;2.8879604e-05;4.954914e-06;4.6220102e-06;8.586119e-06;0.00032986162;0.00095225923
perspective;0.0005532203;1.6243017e-05;0.00014611804;0.00014365751;3.2093158e-06;1.1969722e-05;2.2822487e-05;0.00019907168;4.640669e-05;4.7258753e-05;5.410437e-05;9.28587e-06
grieve;1.5154623e-06;4.434407e-06;1.0221765e-06;3.0020237e-05;1.1311685e-06;4.006068e-05;1.8124216e-06;7.098118e-06;9.542151e-07;1.6396493e-06;1.8839623e-06;1.4402846e-06
psychologist;7.9444535e-06;2.9237222e-05;1.77664e-06;2.3276168e-06;1.4767745e-06;2.6273613e-06;2.004789e-06;4.09563e-06;2.1518586e-06;2.3646237e-06;1.7326685e-05;4.0485065e-06
calendar;2.5773152e-06;1.0839723e-05;2.6092662e-06;4.833801e-06;9.853435e-06;2.580131e-06;1.4955203e-05;9.250552e-06;9.326158e-05;5.6963094e-05;9.7256625e-06;9.681194e-06
noreason;1.7338775e-06;6.2464737e-06;5.849115e-06;9.859003e-06;2.6299026e-06;1.9937288e-06;1.535364e-06;2.1999484e-05;1.370446e-06;1.819446e-06;2.2171378e-06;1.580492e-06
yankee;4.827061e-07;1.3136038e-06;1.1463742e-06;2.3035575e-06;1.8835977e-06;1.5456673e-06;0.0012489805;1.380708e-06;8.879795e-07;2.007146e-06;2.3483706e-06;3.434681e-06
across;3.0721698e-05;0.00018877114;0.00010310906;0.00022832226;0.00022918609;0.0006652523;0.00020940538;0.0001350002;0.00016970589;0.00022220534;0.00012331601;2.977725e-05
legislator;2.106143e-06;1.583973e-05;9.542957e-06;5.668069e-06;1.3048159e-06;2.2099864e-06;6.2277913e-06;1.9087781e-06;1.1996444e-06;2.1000094e-06;0.000106138104;2.0723055e-06
egypt;1.9321303e-06;1.9922277e-06;1.5780845e-06;0.0005008751;7.9217045e-07;1.9936738e-06;1.5963539e-06;9.9580975e-05;1.3233154e-06;3.6613585e-06;2.4254382e-06;1.1389612e-06
phelp;1.6160096e-06;2.0339053e-06;1.9386537e-06;2.8922057e-06;1.4183526e-06;1.7218975e-06;1.8698454e-06;1.4269934e-06;3.0783765e-06;6.96454e-06;5.1537736e-05;4.6705823e-06
shark;9.1141607e-07;1.7118087e-06;1.1452989e-06;1.2089309e-06;8.218195e-06;1.8425266e-06;0.00030155905;1.1171828e-06;1.6020945e-06;1.6544283e-06;1.4576317e-06;9.474492e-05
musician;2.5659895e-06;6.539643e-06;1.1977394e-06;3.870376e-06;5.393069e-06;8.449236e-05;3.206844e-06;4.35575e-06;3.1992045e-06;2.2994623e-06;3.2401272e-06;2.8669374e-05
rmohns;4.6415462e-05;1.1991792e-06;2.036279e-06;1.4868006e-06;2.307412e-06;1.9813929e-06;1.8486303e-06;1.8680729e-06;2.0789994e-05;2.2378865e-06;1.8982079e-06;4.137402e-06
issue;0.0011291518;0.0014619699;0.0021514636;0.0008409569;6.2893385e-05;6.945812e-05;2.8150838e-05;0.0017465758;0.00038813808;0.0008564586;0.002158527;6.715484e-05
toll;1.4815315e-06;3.0232257e-05;2.7096003e-06;0.00011039038;2.5161326e-05;5.831457e-06;2.6768773e-06;2.4991714e-06;2.8018192e-06;2.3936042e-05;2.8596858e-05;3.875701e-05
abstract;1.622771e-05;3.8839685e-06;8.225139e-05;3.1282311e-06;3.0289195e-06;1.5969555e-06;4.169409e-05;4.5357003e-05;0.00019955453;0.00021148457;6.0392016e-05;7.5365474e-06
herme;1.1145476e-06;1.0264395e-06;1.3438859e-06;1.2205084e-06;2.0275677e-06;1.2234769e-06;1.6756837e-06;1.1751927e-06;1.4315916e-06;2.1299635e-05;1.4492443e-06;3.4587505e-05
decrypt;1.075653e-06;1.5858798e-06;0.00110577;1.6514878e-06;1.591054e-06;4.228659e-07;1.391052e-06;1.385615e-06;2.0327818e-06;2.5815166e-06;2.60114e-06;1.5930793e-06
provincial;1.3116396e-06;1.6951651e-06;1.6535818e-06;1.5580451e-06;1.8478855e-05;1.3724682e-06;1.6219306e-06;1.2754637e-06;2.022159e-06;1.957202e-06;8.398229e-05;2.4115582e-06
psuvm;1.5209076e-06;4.144755e-05;1.5236459e-06;1.7023151e-06;2.697288e-05;7.472855e-06;6.973242e-05;2.4863507e-06;1.9279112e-06;2.1567362e-06;3.6211648e-06;0.00016965126
morality;1.8878138e-05;7.5881594e-06;1.8164403e-06;6.5276545e-06;1.5354326e-06;2.8404727e-06;1.5003452e-06;0.0016944796;1.4259668e-06;3.656789e-06;4.418393e-06;2.003174e-06
pharvey;1.9146626e-06;1.4516396e-06;1.081795e-06;1.8927956e-06;1.0411703e-06;1.2169174e-06;1.3269814e-06;0.00015701735;1.0586219e-06;1.642764e-06;1.5314957e-06;1.6461811e-06
thatin;1.557338e-05;2.8849843e-06;2.3966977e-06;1.6151555e-05;2.2077718e-05;4.9924024e-06;7.6113492e-06;1.5523894e-05;2.1768856e-06;9.69248e-06;3.1904612e-05;3.6497574e-06
beforeyou;3.559318e-06;1.9478825e-06;1.7654133e-06;4.0476602e-06;5.754752e-06;3.165611e-06;1.8670637e-06;1.6308653e-05;9.16677e-06;2.140187e-06;5.384627e-06;4.532132e-06
correctness;3.5262125e-05;3.3081649e-06;3.0475243e-05;4.8422585e-06;1.6205404e-06;2.3772998e-06;2.1746405e-06;5.204125e-06;1.9070629e-06;8.314752e-06;7.0534144e-05;6.171805e-06
restate;1.7057773e-06;1.553811e-06;0.00015290917;3.5312337e-06;1.3999859e-06;9.814596e-07;1.5974199e-06;1.3786884e-06;2.0271425e-06;2.1178935e-06;2.418412e-06;3.6349843e-06
paint;1.212612e-05;4.4377975e-05;4.912157e-06;2.7704391e-05;0.00028166722;0.0002917316;6.656799e-06;4.283798e-06;0.00018545988;0.0001030437;1.0449029e-05;2.8085125e-05
visa;1.9166703e-06;2.1239516e-06;1.8469817e-06;4.5394983e-05;3.354333e-06;9.09436e-06;2.6207842e-06;2.190538e-06;1.16745705e-05;4.6386936e-05;2.171923e-06;3.0374154e-05
cipher;8.499602e-07;2.264614e-06;0.00133933;1.8046426e-06;2.2922213e-06;1.970301e-07;1.4536174e-06;1.6885922e-06;3.3778667e-06;4.4081116e-06;3.94716e-06;1.6733841e-06
capitalism;2.9488203e-06;2.267378e-06;1.865897e-05;2.2530578e-06;1.7769136e-06;1.7987721e-06;2.303738e-06;3.0399021e-06;1.2652488e-06;2.3860125e-06;0.00012144644;3.0478905e-06
adapt;1.0660164e-05;2.8759712e-06;7.8208695e-06;6.3163234e-06;2.1315096e-05;2.6684359e-06;5.1435563e-06;3.3586373e-05;5.7594687e-05;4.3787535e-05;3.8946004e-05;6.945158e-06
argue;0.0010614676;0.00014944025;0.00039930112;0.000111773086;5.2594714e-06;8.7189204e-05;0.00019061321;0.00073135644;3.839155e-06;1.8280301e-05;0.00073778053;4.429705e-06
disobey;2.3770392e-06;3.2444514e-06;2.3969424e-06;2.420523e-06;1.1554231e-06;2.1408853e-06;1.4022015e-06;8.514152e-05;1.0333881e-06;1.8262797e-06;8.422881e-06;1.5941326e-06
slave;5.766137e-06;4.019403e-06;3.886863e-06;8.5199776e-05;0.00014056772;5.8251376e-06;1.9592353e-06;0.00021790803;2.493152e-06;2.9629484e-06;0.00020911217;4.6334494e-06
exterminate;9.650638e-07;8.936706e-06;1.3819106e-06;0.00027122008;9.627544e-07;2.880733e-06;1.5815597e-06;7.1546865e-06;1.1436808e-06;1.851148e-06;2.1743188e-06;9.914132e-07
impossible;0.00053016236;0.00010393459;0.00047853618;4.2285406e-05;6.0662565e-05;0.00029959815;0.00013672895;8.659137e-05;7.368833e-06;7.484552e-05;0.00011922514;1.1955687e-05
pork;1.5036572e-06;2.4659475e-06;1.8374998e-06;2.013568e-06;1.352844e-06;1.8517148e-06;2.0572556e-06;1.5261008e-06;9.4977366e-07;3.8813423e-06;0.00025645318;2.8451789e-06
trying;9.016693e-06;3.0776641e-06;2.0257269e-06;1.22965575e-05;6.8663235e-06;3.9748622e-05;9.588775e-06;1.432291e-05;3.4360705e-06;3.4885572e-06;7.120008e-06;1.1871905e-05
bingo;2.6289654e-06;4.42823e-06;2.7921644e-06;2.8710315e-06;1.7953938e-06;3.6819497e-06;1.9673237e-06;3.072102e-06;1.4001222e-06;3.1179072e-06;2.5198473e-05;3.4177086e-05
summit;1.1832184e-06;2.2246502e-05;2.0716702e-06;8.6373606e-05;1.1725366e-06;2.930575e-06;1.670221e-06;2.4720227e-06;1.3205783e-06;2.1878428e-05;3.6157555e-05;1.3650887e-06
marijuana;1.3100757e-06;1.8643457e-06;1.5425414e-06;1.7478908e-06;1.2070751e-06;1.2964003e-06;1.8049684e-06;1.4701192e-06;9.4312696e-07;3.6841482e-06;0.00017702402;2.5234065e-06
fide;1.5237852e-06;1.8329018e-06;8.295019e-05;2.7976507e-06;1.5675107e-06;1.1683443e-06;5.2396445e-05;1.5097733e-06;1.332508e-06;1.9846061e-06;5.021646e-06;2.4563913e-06
select;0.0001557898;1.1752317e-05;0.00010872006;7.265941e-05;0.00015821434;8.151191e-06;6.263556e-05;1.5027511e-05;0.00096868235;0.00036300925;0.00011956074;3.846193e-05
proof;0.00032440337;0.0002975264;0.00027683369;0.00022747267;5.6885206e-06;3.6093763e-05;7.447796e-06;0.0008989449;4.0001155e-06;7.5138814e-05;0.000251986;3.1262186e-06
rhea;1.2763905e-06;1.653785e-06;1.482616e-06;1.5727738e-06;4.9189708e-05;2.8540117e-06;2.4007652e-05;1.3726116e-06;2.0634961e-06;7.7739605e-06;1.8447327e-06;4.2745055e-06
utterly;5.532667e-06;2.1955391e-05;6.444464e-05;6.4169326e-05;1.8971006e-06;8.735207e-06;6.355155e-06;5.2574364e-05;1.5515435e-06;2.7638043e-06;5.6161756e-05;1.925383e-06
liguori;1.0665964e-06;1.2242966e-06;1.2357278e-06;1.5023207e-06;1.2176891e-06;1.1810548e-06;1.3877738e-06;1.2269056e-06;1.2943939e-06;9.366278e-05;1.5019355e-06;1.8589052e-06
assertion;0.00034762235;0.00022038486;4.047129e-05;1.4575705e-05;2.3513603e-06;8.043479e-06;4.073984e-06;0.00026248136;1.924333e-06;4.419526e-06;9.283465e-05;1.8646473e-06
provable;1.4558514e-06;1.9746158e-06;9.228918e-06;1.6538457e-06;1.1782871e-06;1.1015552e-06;1.391052e-06;2.1111732e-06;1.2238235e-06;1.8426407e-06;5.4836473e-05;1.9164706e-06
compact;1.961788e-06;1.5666699e-06;3.1890377e-06;1.7808984e-06;0.00011502224;1.7292173e-06;2.8578077e-06;1.306413e-06;8.5220956e-05;2.267783e-05;1.15228195e-05;7.270489e-05
grief;5.4779234e-06;1.7520748e-05;1.7928008e-06;0.00013611522;1.8857313e-06;7.9936355e-05;1.4703272e-05;1.7681323e-05;1.6953328e-06;8.881275e-05;3.7792588e-06;2.59202e-06
competitive;5.5763153e-06;6.56011e-06;0.00013000576;4.016353e-06;1.9391935e-05;2.981438e-06;7.646282e-05;2.046711e-06;4.3123923e-06;2.3612718e-05;0.00017981036;5.176203e-06
tiff;1.4457855e-06;1.2206335e-06;2.7571882e-06;2.1754117e-06;3.987923e-06;8.6632167e-07;2.142613e-06;1.7473253e-06;0.0008740219;4.067179e-06;1.649231e-06;0.00046017123
jpeg;1.1967514e-06;3.218555e-06;4.830735e-06;1.211975e-05;8.306334e-06;1.0793399e-06;3.174329e-06;5.4228485e-06;0.0030653563;1.5526915e-05;4.4994663e-06;3.164907e-05
isuspect;3.8748447e-05;7.692139e-06;3.285064e-06;7.0313113e-06;3.2956527e-06;4.5669517e-06;2.1246965e-06;9.047766e-06;1.7455123e-06;2.6272633e-06;7.063754e-06;2.0182651e-05
zijdenbo;2.960593e-06;1.7105082e-06;1.6028349e-06;1.7199177e-06;1.5714487e-06;1.7933457e-06;1.9886033e-06;1.9105446e-06;1.4808363e-06;2.022458e-06;5.0169358e-05;5.5332566e-06
struggle;5.324511e-06;0.00011548409;7.884157e-06;0.00041938582;2.287053e-06;0.000115461655;0.00019584855;6.549922e-05;1.5221362e-06;4.418668e-06;4.0098603e-05;2.3741047e-06
shopping;1.9656645e-06;9.134358e-06;2.2381157e-06;2.1646256e-06;1.5424372e-05;2.9549965e-06;2.175717e-06;1.9005333e-06;1.7033028e-06;9.668988e-06;4.286926e-05;6.2355703e-06
chain;9.220338e-06;0.0001530063;0.00019476489;1.7266131e-05;0.0002538899;9.676585e-06;1.1839275e-05;2.525905e-05;4.2983297e-06;0.0001498445;1.587193e-05;7.971553e-06
song;5.22562e-06;1.2461254e-05;1.6666464e-06;2.6421374e-06;5.8874816e-06;0.00014709003;5.438756e-06;0.00012854455;2.48574e-06;8.943512e-06;5.4383195e-06;8.066654e-05
pentium;7.311794e-07;1.086208e-06;2.1735736e-06;1.1249931e-06;0.00014883373;1.6068213e-06;1.519914e-06;9.752572e-07;1.938174e-06;1.6879006e-06;1.3948231e-06;6.7709e-06
consequence;0.00021270612;4.062414e-05;0.0001386096;7.867707e-05;2.1963413e-06;1.5067873e-05;7.346422e-06;0.00030794766;4.839582e-06;5.078501e-05;0.000107440654;2.28384e-06
turner;2.4324e-06;2.0328425e-06;2.39141e-06;2.8786642e-06;6.0490843e-06;3.184074e-06;0.00015190794;1.5681786e-06;5.072092e-05;6.781305e-05;3.2573716e-06;5.739959e-05
forstraight;1.5054424e-06;1.3120138e-06;1.011065e-06;1.7398912e-06;9.50902e-07;1.142472e-06;1.3248647e-06;5.2648298e-05;9.747229e-07;1.5062807e-06;1.4857587e-06;1.5807196e-06
loaded;7.3438146e-06;5.207875e-06;2.4226977e-06;6.9237567e-06;9.233689e-05;4.987796e-06;1.0979907e-05;1.2313876e-05;2.402884e-05;2.8623263e-06;2.4016224e-05;5.382292e-06
influential;2.4606475e-06;2.2689658e-06;3.067862e-06;1.5130031e-05;1.0434635e-06;1.6101393e-06;1.6287631e-06;2.206117e-05;1.1864961e-06;1.9932381e-06;3.5695791e-06;1.6290085e-06
whenever;3.8083952e-05;0.000101753525;9.2415736e-05;1.8240886e-05;3.6115067e-05;9.396783e-05;3.7907113e-05;8.8277295e-05;0.00017829654;9.058073e-06;7.8435725e-05;2.0289439e-05
hierarchy;6.255469e-05;1.6968878e-06;2.0352454e-05;2.2803663e-06;3.0479107e-06;1.9091615e-06;4.683384e-06;9.868473e-06;8.918232e-05;4.248409e-06;3.4400996e-06;1.5183754e-05
none;0.00029510443;0.00042863394;0.00014600284;0.0008380196;0.00018584276;0.00031119323;0.00014789798;0.0003371167;0.00032773585;0.00019927061;0.00010630009;0.00015847136
dwell;2.9080436e-06;1.3000475e-05;2.226768e-06;6.222687e-05;3.0312083e-06;3.877881e-06;4.1361277e-06;0.00011469906;1.4888184e-06;8.310967e-06;5.033104e-06;1.8030895e-06
cisco;1.2350089e-06;1.4666472e-06;1.7720238e-06;1.3121457e-06;0.000109154105;1.9408767e-06;2.284056e-06;1.107972e-06;2.4083429e-06;2.7315098e-06;3.4921133e-05;3.5851266e-05
periodical;1.1781234e-06;4.3271957e-06;1.5168665e-06;9.812458e-06;1.9802724e-06;5.118369e-06;1.6933824e-06;1.4798954e-06;4.383976e-06;3.7454854e-05;2.1234687e-06;3.7854998e-06
typing;1.3004782e-06;1.3219964e-06;1.7066237e-06;1.7521381e-06;5.3917806e-06;1.0235312e-06;1.5778492e-06;1.4344035e-06;0.00012657685;3.8387307e-06;1.7559003e-06;9.456933e-06
rlogin;8.8905927e-07;1.0090343e-06;1.3767147e-06;1.4487275e-06;1.8683354e-06;7.1360563e-07;1.3011714e-06;1.1901811e-06;8.665067e-05;1.893058e-06;1.2912387e-06;3.0935414e-06
withit;1.2947159e-05;1.8841718e-06;2.3422992e-06;1.7563307e-06;4.1137537e-05;2.6615126e-06;2.0982475e-06;2.2362663e-06;1.6547698e-05;1.3143797e-05;1.2245114e-05;6.996206e-06
rattle;1.5923993e-06;1.5209716e-06;1.3542971e-06;1.3495387e-06;9.618321e-05;2.957486e-06;7.4676145e-06;5.851253e-06;1.6716918e-06;2.0835478e-06;2.0962452e-06;3.1609434e-06
christianityin;1.9237978e-06;1.3263848e-06;1.0444418e-06;1.6948069e-06;9.4527627e-07;1.0892867e-06;1.2470047e-06;0.00012818236;9.684435e-07;1.4772747e-06;1.4771449e-06;1.566874e-06
related;0.0001638832;8.70564e-06;0.00016401145;1.7679184e-05;6.5299187e-06;6.090241e-06;1.166525e-05;7.186345e-05;0.00022069112;0.00027775962;0.00044540985;6.923398e-05
fungus;1.1478048e-06;1.3549299e-06;1.3816932e-06;2.0040507e-06;1.5409719e-06;1.3086196e-06;1.8960534e-06;1.4226805e-06;1.4902475e-06;0.00022171564;1.577083e-06;1.9967292e-06
decide;0.00046636118;0.0007922015;0.0002154671;0.00020475703;0.0003088606;0.0009479193;0.00015411264;0.00032318992;8.956528e-05;0.00011927059;0.00039010576;2.2677807e-05
removed;1.7553284e-05;1.5454435e-06;1.8258868e-06;1.5716389e-06;7.706616e-06;2.1404933e-06;1.588563e-06;8.366255e-06;3.603977e-06;2.1273488e-06;4.6455057e-06;2.1110288e-06
quran;2.1289686e-06;1.4503429e-06;1.1087561e-06;2.3106795e-06;1.0360001e-06;1.2677492e-06;1.2654517e-06;0.00012844882;1.0660196e-06;1.820833e-06;1.6199144e-06;1.7315767e-06
equate;7.712313e-05;7.190309e-05;3.2346072e-06;4.1119274e-06;7.0517403e-06;4.896858e-06;3.9424585e-06;0.00010939312;1.6812334e-06;3.1971306e-06;1.8426465e-05;2.0471352e-06
unnatural;1.8136548e-06;1.3862333e-06;2.8487234e-06;1.719378e-06;1.0201135e-06;9.676811e-07;1.3066876e-06;6.1407365e-05;1.3201148e-06;1.6235648e-06;1.6613039e-06;2.0628822e-06
doubtless;2.3058244e-06;2.875915e-05;1.7727101e-06;9.546878e-06;1.471445e-06;9.679437e-06;1.9266356e-06;2.6630589e-05;1.2525982e-06;5.535949e-06;3.4342418e-06;1.7959367e-06
stake;3.3241859e-06;2.5206236e-05;4.0843846e-05;5.022884e-05;1.1727054e-06;2.8362042e-06;1.7020899e-06;2.4118277e-05;1.5748664e-06;1.6408187e-05;1.4899448e-05;1.366154e-06
ultrix;9.713194e-07;1.0336664e-06;1.8712286e-06;1.3231017e-06;2.467991e-06;7.036304e-07;1.2929924e-06;1.1663309e-06;0.0001715321;2.0087257e-06;1.311559e-06;7.987008e-06
endof;2.9584621e-06;1.9736084e-05;2.283591e-05;6.47546e-06;1.8057343e-06;5.376106e-06;6.843975e-06;1.2211159e-05;1.3643261e-06;2.356598e-06;3.7676066e-06;1.8172105e-06
khouzam;1.1220235e-06;1.0080407e-06;1.3508954e-06;1.1556169e-06;1.5843389e-05;1.2560148e-06;1.7470478e-06;1.0797553e-06;1.0981592e-05;1.8358561e-06;1.3343187e-06;6.4186504e-05
faith;1.4944471e-05;3.935604e-05;5.5643777e-06;4.0174582e-05;1.8283183e-06;9.270348e-06;8.787972e-06;0.0031325896;2.0126276e-06;6.256133e-06;4.861586e-06;2.0382597e-06
prefer;0.00048424132;8.997487e-05;2.0764362e-05;3.9368242e-05;0.00042158598;5.2812287e-05;0.00017244158;0.00021752034;0.00021331447;1.7434462e-05;0.00014563029;0.0007355718
method;0.0013859101;0.00014180395;0.001626234;0.00037067942;8.735843e-05;1.5002918e-05;1.8088878e-05;1.8609666e-05;0.00073066447;0.00034744595;0.00017567663;1.7289804e-05
finn;1.4636221e-06;5.5939894e-05;2.5451523e-06;8.676696e-06;1.9036503e-06;2.9906532e-06;1.3657041e-05;5.9342697e-06;1.1981085e-05;1.303343e-05;3.205446e-06;1.7263179e-05
number;0.0007379701;0.0012440605;0.004982561;0.0013335834;0.0015933872;8.621077e-05;0.0028098284;0.0008183554;0.0025698035;0.0017007611;0.001780334;0.0036751505
torolab;7.507958e-07;1.0675216e-06;9.632545e-07;1.2266111e-06;1.7736073e-05;1.3500309e-06;4.201116e-05;9.510196e-07;1.1303317e-06;1.4586542e-06;1.2110011e-06;2.909685e-06
orchid;2.8530785e-06;1.7328562e-06;1.6678564e-06;1.5991542e-06;0.00015464147;2.2052998e-06;1.5885328e-06;8.246444e-05;2.1586416e-06;2.2864122e-06;2.5203567e-06;3.320459e-06
cartridge;1.1252167e-06;3.273107e-05;3.8683615e-06;2.1682597e-06;0.00042667915;3.801687e-06;2.4260423e-06;1.6729862e-06;5.8317262e-05;3.3383387e-06;7.153791e-05;6.120366e-06
allocation;1.3350918e-06;8.565279e-05;3.3434296e-06;4.1252624e-05;2.315745e-06;3.2794755e-06;1.8139917e-06;1.9721997e-06;3.2302225e-05;1.4235708e-05;4.3269665e-06;2.9652942e-06
ellison;1.3012065e-06;3.7398186e-06;0.00034538214;1.7486594e-06;1.5094298e-06;7.838306e-07;1.5598756e-06;1.4818585e-06;2.1316926e-06;2.2986312e-06;3.3166007e-06;1.998133e-06
mickey;1.7541134e-06;1.1719064e-06;1.5044379e-06;1.5060663e-06;2.2282368e-06;1.4345794e-06;4.9496997e-05;2.3160844e-06;4.76523e-05;2.151114e-06;2.149516e-06;4.8820206e-05
vicinity;1.1998678e-06;6.304877e-06;1.552336e-06;3.166135e-05;7.3966826e-06;3.7037776e-06;2.1176054e-05;1.6339447e-06;1.5367834e-06;3.7236696e-05;2.1003314e-06;3.2207126e-06
crime;5.8934265e-06;0.00033939158;0.0005359438;0.00068340474;2.5814595e-06;9.270666e-06;4.2871e-06;2.6436403e-05;1.9966892e-06;5.4502966e-06;0.003983128;2.222426e-06
provide;0.00082594366;0.00021086182;0.0026490183;0.000633491;0.00023102238;4.7644196e-05;0.00013878309;0.0003965574;0.0018292107;0.001448532;0.0016857085;5.7279503e-05
steveth;1.0366596e-06;1.3532588e-06;1.2438257e-06;1.5420094e-06;1.0747452e-06;1.2554532e-06;1.4383808e-06;1.2073499e-06;8.822438e-07;1.5691577e-06;6.450221e-05;1.767075e-06
weaver;4.4444803e-07;0.00062182714;1.6356034e-06;4.733756e-06;1.4864095e-06;8.319044e-06;4.7356625e-06;2.8522263e-06;1.1272573e-06;4.8521983e-06;3.2773828e-06;1.0725736e-06
syria;8.3585365e-07;2.1683124e-06;1.5366141e-06;0.0006605996;9.978853e-07;1.8329574e-06;1.4669783e-06;8.316505e-06;1.3139003e-06;1.95748e-06;2.3880289e-06;1.029487e-06
sophisticated;4.0157418e-05;2.9003584e-06;0.00024629437;3.0232368e-06;1.4383697e-05;2.3361706e-06;2.0436357e-06;3.1173277e-05;3.717417e-05;3.0184887e-05;4.8785964e-06;4.401982e-06
umontreal;1.1374322e-06;1.5724463e-06;1.5893987e-06;2.0925858e-05;2.056165e-05;3.2818002e-06;2.5274119e-06;1.3090171e-06;1.5625594e-05;2.0843565e-06;1.8004757e-06;6.146586e-05
visitor;2.6696832e-06;3.84428e-06;3.2580078e-06;3.9934843e-05;1.4381721e-06;3.8887247e-05;2.410105e-06;5.9933996e-06;1.3470546e-06;2.0680769e-05;1.02032645e-05;2.4238498e-06
triumph;5.5541414e-06;9.738099e-05;2.4354783e-06;2.014198e-05;2.5826046e-05;1.9112766e-05;3.3880184e-05;1.0894872e-05;1.9728004e-06;6.3673433e-06;2.2430106e-05;2.3111834e-05
erickson;1.0292262e-06;1.3039967e-06;1.2531772e-06;1.2990063e-06;4.1714924e-05;2.0208406e-06;6.708434e-05;1.0973898e-06;2.544503e-06;1.9253612e-06;1.5857761e-06;8.284034e-06
century;2.775265e-05;2.3310313e-05;2.4936859e-05;0.000763617;1.4523604e-06;8.3614705e-06;5.7978854e-05;0.00057431054;3.5883656e-06;0.00021487818;0.00017992897;2.5706279e-06
