undermine;2.365718e-05;1.7082303e-06
likelyto;4.2535535e-06;1.919198e-05
dougla;5.6223154e-05;5.1620584e-05
ramsey;1.6155071e-06;8.660814e-05
bigwpi;1.641602e-06;1.7470871e-05
halcyon;3.019816e-05;2.6222384e-05
mason;5.7876245e-05;1.2938844e-05
different;0.0009151512;0.0010034388
atleast;3.7769092e-05;4.513616e-05
multitude;8.761947e-06;4.42896e-06
hofferbert;1.9737963e-05;1.7791149e-06
daughter;0.00017167426;4.521045e-06
perform;0.00014457648;0.00032275054
thefollowe;5.0181307e-06;3.5194644e-05
bosniansin;4.466929e-05;1.4538892e-06
utdalla;5.2306555e-06;1.3924424e-05
accomplish;6.885955e-05;6.791201e-05
polish;2.3454448e-05;1.9264127e-05
effectiveness;4.6786525e-05;3.4562072e-06
improperly;5.886601e-06;8.584121e-06
bisexual;1.7244061e-05;1.6212131e-06
edmund;9.121738e-06;4.7323992e-06
driver;4.587715e-05;0.0018780064
jail;8.514164e-05;4.0421937e-06
spare;4.3202635e-05;0.00011363598
backbone;3.2803418e-06;1.3579016e-05
conceptual;3.8459734e-06;9.876862e-06
intern;5.308567e-06;6.8890877e-06
slack;1.4746694e-05;2.476289e-05
plot;2.1026888e-05;0.0003198825
odin;1.2377667e-05;1.8386385e-06
bare;2.4133244e-05;2.6506244e-05
boat;1.837302e-05;2.8824315e-05
energetic;3.6035392e-06;2.510358e-05
speedstar;1.6599504e-06;5.1202533e-05
protective;1.4018854e-05;7.892264e-06
strike;0.00015763754;0.00019120326
snichol;1.4431777e-06;4.9988746e-05
staff;8.638574e-05;0.00016630445
confession;2.2674392e-05;2.5155834e-06
centerline;2.628178e-06;8.828121e-05
welch;3.022151e-06;5.0865423e-05
those;0.0030148597;0.00094721175
boolean;1.9960764e-06;2.4398527e-05
excerpt;6.698202e-05;2.1546013e-05
represent;0.00022056984;0.00012683806
interactive;4.3859336e-06;0.00019735102
prestige;1.6685813e-06;2.0651305e-05
blah;1.4171841e-05;0.00015312691
mucus;1.7541008e-05;2.1116311e-06
walk;0.00023876503;0.00025674465
plasma;1.7621924e-05;5.611511e-06
east;0.00024991404;0.00023948579
tothis;7.592102e-06;8.0432255e-06
resistor;1.7177906e-06;0.000109525754
dent;6.8434015e-06;1.3654522e-05
vaginal;2.9359626e-05;2.1257588e-06
basedon;1.921597e-05;7.092651e-06
noring;8.9335816e-05;1.9443112e-06
floor;0.00012730983;8.273523e-05
burning;1.3303617e-05;6.3834223e-06
barely;2.7464224e-05;1.4496021e-05
spira;1.7481328e-06;3.0528132e-05
tammy;2.3497401e-05;2.5418065e-05
unwanted;1.6939373e-05;3.5235817e-06
mapping;7.814404e-06;0.00016216519
alicea;6.1540914e-06;3.0543302e-05
than;0.0035031033;0.0032186285
zabriskie;1.12278385e-05;2.1734984e-06
pollution;6.967539e-05;3.3710141e-06
excuse;0.00017830088;5.247436e-05
conscience;3.9060844e-05;3.776351e-06
beleive;3.634538e-05;1.26422865e-05
revolutionary;5.8000514e-05;1.914938e-06
cruel;7.87124e-05;3.526313e-06
ucsc;5.1634932e-05;3.649475e-05
themajority;9.744539e-06;1.9932381e-06
crucial;2.4520406e-05;2.9913363e-05
blindness;1.6436055e-05;4.16519e-06
automation;1.7598521e-06;2.6021942e-05
tiger;4.199664e-06;0.00018412058
ammendment;1.8310791e-05;1.7895802e-06
sydney;1.1483488e-05;3.7738846e-05
everytime;1.1147929e-05;2.7945238e-05
unusable;1.4770043e-06;1.5967675e-05
encryptionin;1.9207699e-05;2.0483424e-06
itout;1.0742557e-05;9.025902e-06
toplevel;1.9062539e-06;7.185091e-05
diamond;1.9226823e-06;0.00018490186
reality;0.00028338243;0.00011122369
shroud;2.919737e-06;1.1474933e-05
excitement;6.778845e-06;7.820539e-06
baldwin;1.0388497e-05;1.5819867e-06
fail;0.00044825542;0.00026665203
shall;0.00059905025;3.267061e-05
fachbereich;1.6649667e-05;1.8117461e-06
secondly;5.1043273e-05;1.4903828e-05
notch;2.579833e-06;1.6450498e-05
oreven;4.9072837e-06;1.7852131e-05
semtex;8.051863e-06;1.5752903e-06
indeed;0.00033041538;5.943975e-05
thenet;3.352648e-06;2.8019855e-05
potential;0.00010828738;0.00011238891
merchandise;3.3407928e-06;1.4770136e-05
cirrus;4.8850507e-06;3.41235e-05
rape;0.0002307227;4.6236637e-06
seethe;1.09569e-05;7.7246295e-06
kimbark;3.5256406e-05;3.847971e-05
burst;7.437143e-05;0.0001221784
lamp;4.0803847e-05;6.22096e-05
sentence;0.000231579;8.117883e-06
inescn;1.3371775e-06;3.771528e-05
wouldbe;4.6775975e-05;3.158321e-05
mcgraw;1.6994786e-06;3.0035226e-05
beauty;4.4657467e-05;8.444282e-06
metallic;2.4259868e-06;3.1242325e-05
vague;2.8116297e-05;2.3469418e-05
stalin;5.972283e-05;3.113912e-06
wiretap;0.00025853873;3.2048572e-06
actrix;5.745447e-06;1.0173472e-05
sorta;1.0660538e-05;2.1111511e-05
stay;0.0003967007;0.00012689589
shameful;8.8954475e-05;2.612659e-06
senator;0.00014702075;4.1546473e-06
pitcher;3.7440411e-06;0.00046881998
censor;3.1068168e-05;2.222026e-06
counter;8.140854e-05;5.8587273e-05
shit;0.00012614694;1.9124414e-05
kadie;4.5141045e-05;2.817563e-06
brocku;1.7808056e-06;3.7882342e-05
highlight;1.1853856e-05;4.4188597e-05
carina;8.689128e-06;2.017386e-05
father;0.00060363597;3.7226022e-05
explosion;6.867543e-05;3.99487e-06
balkan;2.0656416e-05;1.5501431e-06
theology;8.229357e-05;7.4476234e-06
pwiseman;1.2263026e-06;2.7535047e-05
pope;0.00012464247;1.7914415e-05
hack;1.0134303e-05;8.553645e-05
glad;0.00010081867;4.1616866e-05
harmony;1.7723909e-05;5.6841345e-06
tosay;1.0113419e-05;4.722352e-06
theywould;1.3454417e-05;3.6239608e-06
deceive;2.7309148e-05;3.0286603e-06
toxicity;1.2487168e-05;1.7797292e-06
crazy;8.8318135e-05;5.7545225e-05
jeffrey;2.0937103e-05;6.0576873e-05
immoral;0.00012903719;5.311091e-06
collision;3.6039244e-05;5.6433524e-05
maker;1.8111063e-05;7.1330556e-05
isto;8.451388e-06;1.3312476e-05
warwick;3.5117093e-06;2.9817125e-05
hsiung;1.2462855e-06;1.5408252e-05
beckman;6.234141e-05;2.4119967e-05
poisoning;8.432512e-06;1.6034261e-06
capita;1.9521995e-05;3.2142968e-06
dream;0.00020317812;3.5251698e-05
trauma;1.2448131e-05;2.6498194e-06
mercy;4.434264e-05;6.636544e-06
jhpb;1.1560417e-05;3.796321e-06
rate;0.0004118812;0.00059157825
phenomena;6.375407e-06;1.5906977e-06
ofone;6.781021e-06;5.5903506e-06
okstate;7.037942e-05;5.7548e-06
lawenforcement;1.6612901e-05;1.8622112e-06
addition;0.00016666029;0.0002823736
englishman;3.3579105e-05;1.5901653e-06
perish;4.921151e-05;3.9498577e-06
toprotect;2.1235432e-05;1.825148e-06
match;6.495402e-05;0.00017423036
killer;5.7613808e-05;6.9909916e-06
yawn;1.2810623e-05;1.7855315e-06
nigel;3.6014557e-05;2.0723592e-05
please;0.0007709938;0.003063032
applicable;3.402411e-05;1.3794827e-05
evaluate;3.8537935e-05;4.731472e-05
pogrom;1.5754864e-05;1.549249e-06
theconstitution;1.0879562e-05;2.0212337e-06
mwilson;3.2177904e-05;2.008061e-06
bubble;6.144561e-06;2.4904693e-05
communist;7.6323784e-05;2.5961087e-06
deserve;0.00016589486;3.5526115e-05
gridlock;3.1852313e-05;1.8234674e-06
santiago;1.83604e-06;1.4481023e-05
neil;3.357201e-05;6.304596e-05
kincy;1.3837841e-05;1.6371354e-06
mcgee;1.6045533e-06;1.968682e-05
reportedly;1.4087379e-05;5.4393972e-06
microsoft;1.0797306e-05;0.0007708264
corolla;1.6275226e-06;4.062692e-05
cone;5.709446e-06;3.927851e-05
topic;0.00017550771;0.000270731
asshole;3.0631705e-05;1.09885705e-05
tobia;9.184509e-06;3.921969e-05
item;4.38585e-05;0.00030996004
consciousness;4.9295944e-05;4.1168646e-06
pricing;1.3909539e-06;6.02089e-05
hallmark;9.1582515e-06;1.3475546e-06
presidential;2.6565476e-05;2.561405e-06
immigrant;1.9202133e-05;1.5286012e-06
meet;0.0005257517;7.260187e-05
fiction;5.554538e-05;5.6464987e-06
miller;9.080125e-05;0.00014196809
determination;4.4396147e-05;8.791142e-06
parallel;6.9042384e-05;0.00018486052
achieve;0.00012747513;4.8897095e-05
theory;0.00046659558;0.00015535444
lookingfor;4.1645726e-06;1.10721785e-05
smack;1.9589106e-05;6.8467243e-06
cart;9.3604785e-06;2.613635e-05
audible;4.554725e-06;1.2229585e-05
civilian;0.00036817198;2.3173247e-06
plenty;0.00010596746;6.647414e-05
brett;2.4373932e-05;0.00010795984
tedward;2.57489e-06;9.494289e-05
pursuit;2.4505782e-05;1.11183235e-05
denmark;4.3874734e-06;2.7537148e-05
sanctification;8.486755e-06;2.7012102e-06
theism;2.0645408e-05;3.0513927e-06
rome;5.429351e-05;6.7932647e-06
accurate;9.394323e-05;0.00011165699
fence;1.788582e-05;2.7627622e-05
trait;8.4128005e-06;3.2853918e-06
raffi;3.2918117e-05;1.3720585e-06
eniac;1.3747292e-06;2.709889e-05
tolerance;4.73142e-05;1.4150361e-05
rmit;1.2054464e-06;2.3840212e-05
dual;1.5837204e-05;6.8026166e-05
kindly;4.1523285e-06;1.65798e-05
tedebear;1.1365255e-06;2.029137e-05
consolation;6.932361e-06;4.586302e-06
nissan;2.7401409e-06;0.0001022263
albican;3.3491393e-05;1.8280745e-06
quicktime;2.6794341e-06;0.00015754861
francis;2.7213475e-05;2.7813137e-05
fortunate;8.52656e-06;6.9083285e-06
deliver;6.628562e-05;4.769632e-05
amplify;3.098195e-06;2.655038e-05
likewise;3.0137311e-05;2.4982053e-05
whowould;1.1054447e-05;2.1569645e-06
helpin;3.0785939e-06;2.0342172e-06
tuition;4.246481e-06;5.4870566e-06
electrical;1.7912347e-05;0.00025030025
importantly;2.2867393e-05;7.674449e-06
cyberspace;2.1957376e-05;3.845231e-05
blood;0.00031123977;1.1355646e-05
porsche;2.221598e-06;6.752955e-05
alomar;1.7755368e-06;0.00013618647
street;0.0002604764;0.00020337885
suspicion;2.5909345e-05;7.1375025e-06
aside;0.00014882849;5.8785987e-05
designer;5.372664e-06;9.035242e-05
itcan;5.374237e-06;9.7950615e-06
lining;1.0354793e-05;5.9208523e-06
catcher;2.635967e-06;0.00013289726
graeme;1.7523158e-06;3.698259e-05
hybrid;3.912013e-06;9.39658e-06
pillage;9.033566e-06;1.9804445e-06
census;1.7416689e-05;3.503058e-06
neural;5.487894e-06;2.8457724e-05
bathroom;4.0682386e-05;7.921027e-06
nietzsche;5.6594636e-06;9.031735e-06
rhetoric;3.4236935e-05;2.0463742e-06
cautious;1.1765631e-05;6.060227e-06
socialism;3.314434e-05;1.9538916e-06
batting;2.5413508e-06;0.00014475618
unusual;6.3719875e-05;2.6243912e-05
systematically;1.561581e-05;1.9993781e-06
nist;0.00010829311;5.1889212e-05
artillery;3.693865e-05;1.6957437e-06
complete;0.0002647841;0.00044521384
congregation;2.8838034e-05;6.3467373e-06
sweden;1.6207525e-05;0.000101328485
shack;1.8697083e-06;9.941468e-05
marlborough;1.4062506e-05;3.152471e-06
ingeneral;1.1379165e-05;2.4109033e-06
erzurum;4.8083402e-05;1.5719331e-06
procedure;8.5528205e-05;0.00018118016
noble;2.3110726e-05;1.9241956e-05
rdippold;1.7601089e-05;2.9414148e-06
illegitimate;1.4540293e-05;1.6191041e-06
primitive;3.1713324e-05;2.9872013e-05
forsberg;1.7042186e-05;2.0752527e-06
imake;2.3836562e-06;0.0001299899
koontz;3.2939722e-06;8.510247e-06
impartial;1.2109154e-05;2.5261375e-06
tout;1.587572e-05;1.4793862e-05
nott;2.9449446e-05;3.975273e-06
sparc;1.9913896e-06;0.00017005503
coupe;1.473334e-06;4.4551445e-05
theone;3.0398834e-05;1.43952275e-05
tach;1.1661413e-06;1.8127737e-05
mcovingt;7.6943346e-05;1.9289304e-05
squeeze;4.4956605e-06;3.4873647e-05
goldin;1.9539186e-05;3.5626729e-06
upset;7.441535e-05;1.015523e-05
ncratl;3.595898e-05;2.378953e-06
slice;4.8031934e-06;4.8889728e-05
trust;0.0003747728;3.8435828e-05
lousy;7.1592494e-06;2.3580033e-05
site;0.00010200966;0.001205533
thosewho;2.7171127e-05;7.3299348e-06
whole;0.00086331426;0.0002329843
jordanian;1.30799e-05;1.4266117e-06
screwdriver;1.3462727e-06;1.5437368e-05
exactly;0.00040846926;0.00028659552
comp;1.0252975e-05;0.0009769812
bronx;8.287113e-06;2.6752685e-05
peculiar;1.4710385e-05;7.739145e-06
aldridge;2.2118238e-05;1.9754234e-06
koppenhoefer;1.4641203e-05;2.5873037e-06
uicvm;1.0368538e-05;2.903669e-05
xputimage;1.5148955e-06;5.876113e-05
dietz;3.9575363e-05;1.3215795e-05
anyway;0.00044675436;0.0005247785
scsi;5.8002915e-06;0.0008680113
clergy;2.2079892e-05;1.5987109e-06
marv;4.9485816e-06;2.2163415e-06
cyanide;9.042297e-06;1.4686246e-06
orthodox;0.0001863007;1.1178452e-05
yigal;6.624732e-05;1.5781999e-06
evangelist;1.6161699e-05;3.3445272e-06
purpose;0.0004207273;0.00039573724
fucking;2.0160927e-05;1.6549901e-06
farming;1.052186e-05;2.3343487e-06
negotiating;8.0476675e-06;1.6507656e-06
extraordinary;2.533444e-05;3.479072e-06
consideration;0.00013059865;8.559042e-05
rightto;1.8258575e-05;2.2214326e-06
patriotism;1.4887917e-05;2.8767138e-06
obviously;0.00036453485;9.646009e-05
descendant;2.168518e-05;1.3196865e-05
memphis;3.603469e-06;1.9096029e-05
allow;0.00061373116;0.00083415234
glaring;6.8377517e-06;5.040085e-06
alaska;0.00015507701;1.5122455e-05
sovereignty;4.623404e-05;1.6879876e-06
driveway;7.4439727e-06;7.809755e-06
club;0.000105865336;0.00014559198
shock;5.093739e-05;4.9132144e-05
loader;2.6365803e-06;2.0880305e-05
entire;0.00030043442;0.00022898645
abit;2.8716156e-06;1.4043107e-05
magical;7.1370328e-06;4.3521713e-06
rigid;7.750046e-06;7.752449e-06
asfar;7.4102577e-06;5.745491e-06
liquid;7.408491e-05;1.1125339e-05
protestant;9.592678e-05;8.1859425e-06
twisted;1.631662e-05;1.333168e-05
kris;1.256259e-06;1.9129122e-05
muscle;8.706718e-05;3.542339e-05
zimmer;2.3063233e-06;1.3850337e-05
insufficient;1.0361529e-05;9.914185e-06
downward;7.5916064e-06;1.0462224e-05
denounce;1.7646933e-05;1.457546e-06
banschbach;3.8732294e-05;1.8697385e-06
doubt;0.00051847275;9.117681e-05
circle;8.408839e-05;9.5524505e-05
video;2.0652822e-05;0.0011835883
howe;3.2035507e-06;2.2988781e-05
listserv;8.417848e-06;8.9900874e-05
convince;0.000300361;1.5129328e-05
itand;7.842262e-06;5.815349e-06
diagnose;0.0001110754;2.4087865e-06
tinker;1.4254136e-06;1.0435633e-05
stratus;0.0003176256;1.1748683e-05
unsuccessful;1.3027826e-05;2.0313441e-06
satisfy;2.9084551e-05;2.8122573e-05
fractal;8.635135e-06;8.898116e-05
chiu;1.5049332e-05;1.1648159e-05
sympathetic;1.5866124e-05;1.6003721e-06
minimum;4.777669e-05;9.598402e-05
thrive;1.3906588e-05;1.4604025e-06
theissue;6.7460032e-06;1.6425541e-06
professional;0.00010865813;0.000142996
meat;6.2192215e-05;2.849834e-06
nightmare;2.3472248e-05;1.1794689e-05
semite;2.3149945e-05;1.630888e-06
misfortune;1.1114862e-05;2.5456516e-06
fraud;4.076985e-05;5.436496e-06
computer;8.9220484e-05;0.0016597407
thinkit;1.2606938e-05;1.2286492e-05
populated;7.452507e-06;1.6535134e-06
particular;0.00035137733;0.00037228636
capsule;1.2705876e-05;1.8827145e-06
probably;0.0008427565;0.0011714052
obtainable;1.4408976e-06;1.1536297e-05
delmarva;1.1079936e-06;2.336498e-05
rookie;2.7613082e-06;7.844884e-05
decwrl;2.9810683e-06;5.47292e-05
narya;1.190209e-06;1.1320201e-05
undercover;1.3876436e-05;1.4964171e-06
nagasiva;8.08989e-06;3.9076454e-06
economically;1.6694887e-05;2.3608181e-06
orsome;5.2466553e-06;9.912597e-06
stern;2.4023115e-05;1.4714952e-05
volt;2.2656893e-06;0.00010824324
excess;2.359146e-05;3.0489506e-05
gibson;3.899457e-06;6.5818975e-05
automatic;0.00010784597;0.00023935895
quarterly;1.6355303e-05;2.5341218e-05
sovereign;1.4763108e-05;1.884067e-06
derivative;3.5069588e-06;1.6962143e-05
savage;1.5399637e-05;9.355498e-06
finder;3.441492e-06;4.7748315e-05
photographic;2.0904142e-06;2.452347e-05
unconstitutional;3.6487578e-05;1.7225447e-06
verses;2.7998001e-05;4.1297626e-06
interface;4.2744896e-06;0.0006105621
deliberation;1.2536913e-05;1.7028401e-06
ideally;1.1765508e-05;3.615117e-05
engagement;1.1725261e-05;2.749381e-06
alittle;1.415196e-05;3.0599604e-05
salei;1.7580572e-06;3.324468e-05
speech;0.00024584774;5.1262094e-05
trigger;6.2658684e-05;3.114518e-05
glimpse;4.524619e-06;8.627755e-06
flawless;6.4540804e-06;5.437818e-06
themost;2.5889536e-05;7.5400785e-06
bitch;1.784967e-05;1.8451352e-05
humor;2.1343994e-05;2.5546853e-05
wrat;1.559437e-06;3.395586e-05
scar;1.2410378e-05;2.60173e-06
sloppy;3.396007e-06;2.112852e-05
mieux;1.1662976e-05;7.076219e-06
bait;3.1421787e-05;1.2410503e-05
white;0.000599131;0.00038558966
wireframe;1.7454909e-06;3.298191e-05
decvax;2.4290475e-06;3.059381e-05
railway;1.2264156e-05;2.3153366e-06
money;0.00065155537;0.00017580364
privatesector;8.692219e-06;1.7271537e-06
architect;1.5531337e-05;1.1296643e-05
aviv;1.9857884e-05;2.3772022e-06
itwill;9.486685e-06;8.436791e-06
jkjec;1.7057918e-06;2.5798086e-05
brewer;1.6164728e-05;5.8805916e-05
dozen;8.727097e-05;5.2534197e-05
socially;9.920598e-06;2.7046115e-06
speach;1.7856099e-05;5.1241855e-06
messianic;1.8814017e-05;5.9717877e-06
frustrated;6.9573766e-06;2.041148e-05
parker;9.930817e-06;1.9987632e-05
anachronism;8.087363e-06;1.6210925e-06
throw;0.00036645916;0.00032062482
eduif;7.659503e-06;3.7767072e-06
smartdrive;1.1964512e-06;1.6344147e-05
check;0.00030287483;0.0013455059
regularly;5.055251e-05;5.79139e-05
stssdxb;1.4182501e-05;1.607537e-06
headache;5.6847257e-05;2.1714752e-05
shannon;4.6000932e-06;1.445864e-05
acute;2.7008535e-05;2.506914e-06
nctu;1.3235363e-06;2.489078e-05
vaxen;9.208285e-06;4.7439535e-06
headphone;3.6817053e-06;7.974291e-06
designate;2.3072815e-05;4.779155e-05
morgan;2.2984856e-05;8.840742e-05
neutron;2.182e-05;2.7281244e-06
procedural;2.3564248e-06;2.3873794e-05
crystal;2.9600069e-05;7.096406e-05
hemul;1.1642766e-06;1.2901165e-05
thatthe;0.00019957725;4.1370473e-05
satanic;3.1006173e-05;4.819388e-06
christ;0.00084786257;5.3767828e-05
happend;1.0022933e-05;6.824924e-06
opposition;7.904158e-05;3.2926705e-06
tear;0.0002655485;1.1674365e-05
contribute;6.814759e-05;0.00010507866
emission;8.462191e-06;0.00010480969
eduthe;1.2582422e-06;1.4399895e-05
eleven;1.4429767e-05;2.9379694e-06
maybe;0.0008778387;0.0006347187
pick;0.00017558054;0.00043740417
reread;9.6341955e-06;4.0470827e-06
stuff;0.0002713068;0.0008095054
joachim;2.7309266e-05;9.012785e-06
xterminal;1.2655519e-06;5.6036042e-05
prong;3.44678e-06;4.603113e-05
parody;3.3164245e-06;7.659953e-06
robbie;1.0577643e-05;1.2261547e-05
company;0.00044172304;0.00065085903
dominance;1.7943243e-05;1.3679842e-05
brady;6.4781365e-05;2.2540364e-06
graphic;1.9266323e-05;0.0026919642
lens;6.690815e-06;2.31311e-05
migraine;8.38805e-05;2.9840692e-06
unseal;1.0285563e-05;1.5517479e-06
geez;8.546004e-06;9.494192e-06
delegation;2.6534786e-05;1.702767e-06
shotgun;4.811781e-05;2.1878436e-06
wiener;6.729518e-06;6.1479204e-06
organization;0.0003832463;0.00013399043
impractical;8.259915e-06;1.0922602e-05
omaha;2.312404e-06;2.1418553e-05
humiliate;8.044395e-06;3.5229987e-06
ghostscript;1.7499394e-06;3.004611e-05
fielder;1.9146787e-06;9.757596e-05
moss;1.2604623e-05;1.12390835e-05
optic;4.826331e-06;2.8405311e-05
silly;9.213604e-05;4.9552713e-05
sehari;1.6498794e-06;5.0004193e-05
commerce;6.8654306e-05;4.080809e-06
magnus;7.386131e-05;0.00017334434
perspective;0.00012475032;3.57528e-05
grieve;1.168092e-05;1.4211638e-06
psychologist;7.906207e-06;2.7425278e-06
calendar;8.760778e-06;4.5268975e-05
noreason;5.042068e-06;2.5630727e-06
yankee;3.0903675e-06;0.0002447671
across;0.00022688373;0.0001567917
legislator;1.870988e-05;1.6930095e-06
egypt;0.00011612716;2.5492411e-06
phelp;8.030896e-06;3.1141692e-06
shark;2.9979205e-06;5.437652e-05
musician;7.353884e-06;1.4727721e-05
rmohns;1.8302777e-06;1.6422973e-05
issue;0.0012615663;0.00033276938
toll;2.9449318e-05;1.728993e-05
abstract;3.545115e-05;9.5892705e-05
herme;2.7951394e-06;1.5415078e-05
decrypt;9.5470816e-05;1.5029604e-05
provincial;1.482909e-05;5.810346e-06
psuvm;1.1077364e-05;3.61307e-05
morality;0.00040323968;1.2837437e-05
pharvey;2.6841568e-05;4.466816e-06
thatin;1.438095e-05;6.708338e-06
beforeyou;5.545677e-06;6.9343882e-06
correctness;1.7174778e-05;2.893364e-06
restate;1.3604628e-05;3.4891161e-06
paint;3.667826e-05;0.00023497445
visa;9.189375e-06;1.9631241e-05
cipher;0.00012263759;1.6981008e-05
capitalism;2.0157735e-05;4.2458914e-06
adapt;2.344641e-05;2.922028e-05
argue;0.00048171438;3.8736616e-05
disobey;2.6447966e-05;2.7332937e-06
slave;0.000117531665;4.9638107e-05
exterminate;6.7307155e-05;1.6826195e-06
impossible;0.00015863619;0.00010070221
pork;3.0556355e-05;2.6334128e-06
trying;1.0746317e-05;9.037728e-06
bingo;8.034183e-06;5.963601e-06
summit;3.106201e-05;1.642291e-06
marijuana;3.1547523e-05;1.7893003e-06
fide;1.7231567e-05;2.3230336e-06
select;4.6647496e-05;0.00033973352
proof;0.00044459576;1.4862305e-05
rhea;2.2262384e-06;1.2195774e-05
utterly;4.7685313e-05;2.6135863e-06
liguori;1.2327901e-05;1.8239475e-06
assertion;0.00014434736;5.570394e-06
provable;1.2531749e-05;2.2028426e-06
compact;3.272009e-06;8.430406e-05
grief;6.137244e-05;3.5482688e-06
competitive;3.1485037e-05;2.620682e-05
tiff;3.8137098e-06;0.00038951868
jpeg;1.7086459e-05;0.0009986866
isuspect;9.454568e-06;9.283574e-06
zijdenbo;6.040761e-06;8.781476e-06
struggle;0.00014053892;2.3429924e-05
shopping;1.1949294e-05;4.6423247e-06
