;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
imbalance;2.6207463e-06;1.0574663e-06;3.7987655e-05;1.548872e-06;4.631279e-06;1.1003526e-06;4.3505844e-07;9.618562e-07;1.807319e-06;3.3674492e-06;2.258161e-06;4.4478972e-07;3.9401283e-07;6.032574e-05;1.4602965e-06;2.4103318e-05;1.450062e-06;9.0245334e-07;1.2671287e-06;6.6401567e-06;1.428025e-06
workgroup;1.9291067e-06;6.051925e-05;1.2583465e-06;9.3061675e-07;9.70287e-07;0.00010612206;4.5103482e-07;6.5311264e-07;2.2505537e-06;8.719771e-07;9.523751e-07;5.1289004e-07;4.3543423e-07;1.3778409e-06;1.4453827e-06;7.004922e-07;1.1177168e-05;6.9263217e-07;9.840178e-07;2.6502228e-06;1.0377724e-06
agreement;2.5320123e-06;2.1357566e-05;2.2508797e-05;8.9513915e-06;0.00031576047;3.6279498e-06;2.2006254e-06;1.4611044e-05;9.443053e-05;0.0005471808;7.3359486e-05;2.1549863e-06;1.8485398e-06;5.5029162e-05;5.754039e-06;0.00036841148;2.7370043e-06;1.7257224e-05;7.997151e-05;2.3070638e-06;0.000115357114
bert;2.6786824e-06;7.7236065e-05;3.0410067e-06;7.455044e-06;1.6867247e-06;9.345004e-06;2.9938136e-07;6.719727e-07;8.0864316e-05;1.0604266e-06;3.9120805e-06;3.4994713e-07;3.041523e-07;2.1019043e-06;1.346247e-06;9.993739e-07;5.6060635e-05;8.805759e-07;1.2004155e-06;1.5269848e-06;1.2510765e-06
cryptographyin;1.4323576e-06;7.8257096e-07;8.445255e-07;9.73791e-07;1.4900717e-06;8.9176945e-07;2.286202e-07;3.2076417e-07;1.0150485e-06;9.161426e-07;0.00010789313;2.4365238e-07;2.031964e-07;1.1144856e-06;1.0654587e-06;6.640272e-07;1.173067e-06;7.594898e-07;9.1790105e-07;9.3613625e-07;1.1213144e-06
greene;3.7511618e-06;3.7579744e-06;6.5083022e-06;8.9382496e-07;1.1303212e-06;2.534422e-05;6.498179e-07;3.5515654e-07;2.0770653e-06;9.740297e-07;9.4251567e-07;7.9360353e-07;6.4607775e-07;1.8292847e-06;1.1727927e-06;8.9868587e-07;0.0004004733;8.153632e-06;1.6618695e-06;1.4610301e-06;1.2751971e-06
obvious;7.0973247e-06;6.7295216e-05;0.00027104767;0.00044845892;5.6127243e-05;1.2678426e-05;0.0002555586;0.00045902916;5.5492515e-06;0.00027047694;0.0005278688;0.0002281112;0.00023843623;0.00016215979;0.001149491;3.0792045e-05;3.7418479e-06;0.0003441778;0.00022508734;0.000117434654;0.00015103491
rutger;0.0022887932;6.469043e-06;2.028268e-06;0.0010483417;4.182175e-06;4.934353e-05;1.858872e-06;3.948881e-07;6.14185e-05;2.0705415e-06;1.6979718e-06;2.2620059e-06;1.7670661e-06;3.1743864e-06;1.8167497e-05;1.3205015e-06;2.2449118e-05;0.00016904857;5.4804027e-06;6.9802068e-06;3.0038195e-06
hezbollah;1.579011e-06;8.536755e-07;1.1301873e-06;8.866569e-07;1.5948067e-06;7.303504e-07;1.3892512e-07;1.6990988e-07;1.4624729e-06;0.00051899726;7.7728293e-07;1.5208673e-07;1.2440839e-07;1.5261115e-06;1.5397161e-06;1.5293402e-06;9.525368e-07;9.574863e-07;8.980893e-07;8.707419e-07;9.0908185e-07
doit;1.9553377e-06;8.197489e-05;3.6011152e-06;1.6488758e-06;1.7326593e-06;2.1172768e-06;1.170037e-06;2.4706953e-06;1.6944884e-06;1.2722547e-06;1.1023412e-06;1.2010812e-06;1.0924851e-06;2.2337451e-06;2.8624696e-05;1.2759339e-06;2.0129812e-06;1.2579309e-05;4.2014735e-06;1.531329e-06;1.5497888e-05
milsubject;2.5525333e-06;2.193355e-05;1.8800409e-06;9.979824e-07;1.9336198e-06;1.6893672e-06;2.8192352e-07;8.295508e-07;3.3971653e-05;1.146822e-06;2.9138399e-05;2.9957323e-07;2.688013e-07;1.7905444e-06;1.3482114e-06;9.594611e-07;3.8939647e-06;9.54955e-07;1.1768437e-06;6.7062883e-06;1.3915261e-06
variance;1.7041751e-06;8.6081087e-07;8.779402e-06;3.2140206e-06;1.3537659e-06;9.83166e-07;3.9673694e-07;6.056969e-07;1.0384887e-06;1.1396654e-06;9.0751206e-07;4.251063e-07;3.409032e-07;1.9749182e-06;1.5531291e-06;2.4830674e-06;1.1676703e-06;4.4413766e-05;6.917054e-06;1.3851778e-06;1.35485425e-05
supportive;6.672224e-05;1.0443044e-06;6.4698716e-06;1.6472993e-06;8.77475e-06;1.0589782e-06;8.1639143e-07;9.868434e-07;1.7124347e-06;4.776348e-05;1.2083411e-06;8.3984787e-07;7.518357e-07;2.1653836e-06;3.0520707e-06;4.3869728e-05;1.6960525e-06;3.6121637e-05;2.5183094e-06;3.586622e-05;1.6796859e-06
joint;3.7634195e-06;3.5204714e-05;0.0005004219;6.876776e-06;0.00016826102;9.020529e-06;2.0488428e-06;1.35137725e-05;5.558653e-06;3.9128267e-05;1.9366148e-06;1.9961144e-06;1.893662e-06;0.00021110632;5.8811966e-06;0.00013837464;2.9306725e-06;1.7253742e-05;2.8235215e-06;3.4207093e-05;6.235644e-06
sheer;3.1060936e-06;2.2725462e-06;1.9311354e-05;1.52702e-06;1.0105037e-05;2.6119185e-06;1.5405976e-06;2.3994717e-06;1.1624013e-05;3.518647e-05;2.0263578e-06;1.7413408e-06;1.4635262e-06;2.583208e-06;3.2014996e-06;2.9767411e-06;4.015215e-05;5.769992e-06;2.2756902e-05;1.8557652e-05;6.734088e-05
mamaysky;8.263219e-05;7.8363894e-07;1.0443378e-06;1.3746674e-06;5.2561636e-06;8.373333e-07;5.4844173e-07;2.9196357e-07;1.2609325e-06;0.00016355357;8.8879716e-07;5.748332e-07;4.987824e-07;1.5239037e-06;3.524551e-05;1.281535e-06;1.4061708e-06;1.1331495e-06;2.0835828e-06;9.2596963e-07;1.0748697e-06
acquire;3.814866e-06;3.488621e-05;4.0807772e-05;1.520723e-05;0.0003185915;5.9313115e-05;2.5590077e-06;1.1610791e-05;7.116053e-05;7.524351e-05;0.0002172339;2.6202995e-06;2.1788953e-06;8.449843e-05;6.8488853e-06;1.4040668e-05;7.889179e-06;4.7730173e-06;4.7235353e-05;2.1395924e-06;0.00015038827
coil;3.146684e-05;9.899392e-07;1.4669531e-06;1.089779e-06;1.1632524e-06;1.4576359e-06;5.956624e-07;4.4892997e-07;1.220066e-06;8.48321e-07;8.983209e-07;6.71154e-07;5.9962554e-07;1.2656145e-06;1.3139116e-06;8.2442017e-07;9.929761e-06;3.6408119e-06;1.0442956e-06;0.00019004747;1.2300311e-06
container;2.7501908e-06;8.889562e-07;9.646104e-06;3.0358997e-05;1.7099013e-06;9.66527e-07;3.227664e-07;4.260842e-07;1.0873246e-06;3.6304205e-05;8.734619e-07;3.5059585e-07;3.0969778e-07;1.7337447e-06;1.5791181e-06;1.7541482e-06;1.2483267e-06;9.546471e-07;9.617731e-07;4.8867703e-05;1.1004194e-06
zealand;2.6377973e-05;8.929578e-06;0.00053937995;2.9629524e-05;5.721504e-05;0.000108763896;7.96156e-07;2.9903342e-06;0.00012978089;8.050626e-06;3.0859983e-06;8.606609e-07;7.236756e-07;9.592892e-05;3.8472003e-06;3.3131018e-06;7.941089e-06;1.5311354e-05;3.146092e-06;2.520056e-06;1.8051824e-06
anthropology;9.947517e-05;1.0717972e-06;4.8375464e-06;1.047155e-06;1.4337111e-06;1.6076178e-06;3.092455e-07;3.828091e-07;1.5537331e-05;1.1137015e-06;8.745288e-07;3.3192543e-07;2.769494e-07;1.3213845e-05;1.4089829e-06;9.447329e-07;2.522394e-06;1.2962725e-05;1.6529059e-06;1.7364183e-06;1.2786934e-06
strain;2.518603e-06;1.5710363e-06;3.890219e-06;1.2265212e-06;1.2567541e-06;1.490098e-06;9.749174e-07;2.3691728e-06;2.3612101e-05;1.1884508e-06;2.5334234e-06;1.0098522e-06;8.711015e-07;0.00035089662;2.4667322e-06;1.7306028e-06;2.8988643e-06;1.4572445e-05;2.9793023e-06;1.0451963e-06;5.0909886e-05
tyre;1.7929709e-06;1.2360427e-06;1.950049e-06;1.9603474e-06;2.0861366e-06;1.0920614e-06;5.16831e-07;4.115784e-07;1.6529216e-06;2.0190499e-05;1.3196304e-06;5.3293894e-07;4.6079532e-07;2.3212815e-06;2.4621047e-05;2.344361e-06;1.1167648e-06;0.00046932505;3.0185868e-06;2.3189577e-06;1.3712582e-06
town;4.9775263e-06;1.6871709e-06;5.1321517e-06;5.9709128e-05;0.00014503878;2.1335268e-06;4.172689e-06;4.3838186e-06;2.1741662e-05;0.0009167843;8.128097e-06;4.2609486e-06;3.9402394e-06;7.3541705e-06;5.3991884e-05;0.0022306822;3.4893992e-06;1.5745072e-05;3.1619165e-06;0.00015958342;4.5130295e-05
undocumented;2.2489128e-06;3.9928345e-06;4.168198e-06;8.9091105e-07;1.9051619e-06;8.5858344e-05;4.1065618e-07;1.1130531e-06;0.0001180667;1.1211195e-06;1.2449467e-06;4.389425e-07;3.7434287e-07;0.00013105414;1.5296276e-06;1.159452e-06;5.056741e-06;9.058895e-07;1.492224e-06;1.2191599e-06;1.3700818e-06
nearly;0.00013875084;6.687776e-05;0.0001362639;0.0001481169;0.00018940307;9.69575e-05;3.417532e-05;0.00059457996;2.9688632e-05;0.00033062653;2.8915654e-05;3.162513e-05;3.2118976e-05;0.00018611492;1.2822852e-05;9.013424e-05;6.1767173e-06;4.6203848e-05;6.114e-05;0.00019130879;7.765578e-05
then;8.354315e-06;0.002839647;0.0016587642;0.0036921252;0.0012382469;0.0018718372;0.0074526654;0.0072902385;6.442683e-05;0.0024404787;0.0029763202;0.0066378163;0.006809971;0.0014579345;0.0039966404;0.0063043223;2.0275556e-05;0.0032003983;0.0056688534;0.002175998;0.0021207437
expert;4.64373e-06;8.462038e-05;2.5203932e-05;0.00025313522;0.00037438606;0.00014302405;2.0435564e-05;0.00010591076;9.796529e-05;6.930943e-05;0.0011173235;1.9258525e-05;1.9026207e-05;0.00027982637;1.133978e-05;0.00030019972;1.04035225e-05;0.00012697706;1.0170335e-05;2.1842872e-05;6.081293e-06
wacoin;2.035783e-06;6.920161e-07;9.380973e-07;0.00013101635;1.3924698e-06;7.9106593e-07;2.2830754e-07;2.2038799e-07;5.975602e-07;9.2548345e-07;7.6337795e-07;2.5712595e-07;2.1220744e-07;1.3310868e-06;1.7315737e-06;8.0507215e-07;1.141297e-06;8.385166e-07;9.328735e-07;1.1157371e-06;9.313291e-07
dividing;2.0347852e-06;9.536262e-07;1.8778655e-05;9.388625e-06;2.849084e-05;1.0412775e-06;3.9290953e-07;8.7335053e-07;1.624788e-06;5.3561243e-06;1.2408194e-06;4.1252926e-07;3.5690184e-07;2.3557304e-06;2.761558e-06;2.28651e-06;1.3755987e-06;6.094009e-06;1.7247517e-06;9.482141e-06;1.2036535e-06
mile;6.682916e-05;2.7614703e-06;0.0021403767;0.0003115767;1.1714645e-05;3.844159e-06;2.03996e-06;2.2261202e-06;2.4130348e-05;0.00029128027;4.340404e-06;2.2349836e-06;2.0879488e-06;2.999081e-05;8.912158e-06;7.405277e-05;7.1495338e-06;3.3655826e-06;2.445895e-06;0.0024995306;3.8750723e-06
monument;2.2874913e-06;8.4261296e-07;6.810983e-06;1.0807519e-06;1.4957753e-06;8.310612e-07;2.0742169e-07;3.2035604e-07;1.4188339e-06;8.927236e-05;8.4785034e-07;2.2035093e-07;1.8500397e-07;1.663968e-06;1.4345122e-06;1.4859843e-06;1.155095e-06;7.6243036e-06;1.3702758e-06;1.9531753e-06;9.445116e-07
levi;9.477193e-05;8.38811e-07;1.1228078e-06;1.2466776e-06;2.6495215e-06;9.1696324e-07;4.38303e-07;2.9204492e-07;1.5026316e-06;5.1690586e-05;3.202682e-05;4.8077186e-07;3.895205e-07;1.5122408e-06;1.6116431e-06;1.4766536e-06;1.5520943e-06;1.3594176e-06;1.1387949e-06;1.0984695e-06;9.931998e-06
shame;2.3223377e-06;1.1188547e-06;2.931796e-06;0.00021476742;3.8447142e-06;1.3491397e-06;5.1622483e-06;2.6388627e-06;1.4649759e-06;5.506077e-05;3.4701232e-05;5.131344e-06;4.801153e-06;2.8654928e-05;0.00023989541;6.0968192e-05;1.5293244e-06;5.463247e-05;2.4270578e-06;2.7340788e-05;0.000110733854
aerial;3.2937362e-06;1.5518774e-06;2.1285703e-06;7.779355e-06;2.2228803e-06;1.8574783e-06;4.7916257e-07;4.8737115e-07;3.0788895e-05;9.051334e-06;1.2225112e-06;5.6796233e-07;4.9870675e-07;2.0836885e-06;1.6569277e-06;1.5403681e-06;6.0924176e-05;9.404806e-07;1.0807217e-06;4.340957e-05;1.3945818e-06
teal;0.00019936771;4.1198124e-05;1.9585946e-06;1.277669e-06;1.1999148e-06;1.3328598e-06;7.374146e-07;7.55788e-07;2.1196242e-06;8.500501e-07;1.0670765e-06;8.402276e-07;7.0602573e-07;1.6376972e-06;1.3048074e-06;9.688056e-07;3.3595713e-06;8.2321634e-07;1.6646867e-06;1.6559723e-05;6.5793974e-05
pendleton;1.7576411e-06;8.456616e-07;1.0840716e-06;1.2440564e-06;1.3622799e-06;9.3365236e-07;5.35081e-07;6.1807395e-07;1.2387334e-06;1.0270875e-06;7.390725e-06;5.9850083e-07;4.6461182e-07;1.4973548e-06;1.52946e-06;1.1187195e-06;1.3144244e-06;1.1898679e-06;6.1924684e-06;1.1075622e-06;0.00016557997
spam;2.8648394e-06;3.2135752e-06;2.015874e-06;2.9316256e-05;2.5691286e-06;1.012248e-06;1.7580146e-07;3.4566412e-07;3.996574e-05;0.0002703722;1.0538545e-06;1.977422e-07;1.6445557e-07;2.2252489e-06;1.8823428e-06;2.0451234e-06;1.9486347e-06;1.2826828e-06;1.999631e-06;1.365746e-06;1.1559714e-06
telecommunications;1.6743513e-06;1.9849042e-06;1.8218794e-05;9.4261617e-07;1.8418679e-06;1.6517808e-06;2.1393231e-07;6.137848e-07;2.0265688e-05;1.2401239e-06;0.00015366547;2.2601483e-07;1.9245957e-07;1.8848665e-06;9.2604495e-07;9.663336e-07;1.8403244e-06;9.293243e-07;1.11186e-06;1.861541e-06;1.3571231e-06
levine;3.0035662e-05;2.7920545e-05;1.5416768e-05;9.521053e-05;2.6712444e-06;1.9932909e-06;1.1046544e-06;1.7326529e-06;8.365873e-06;1.1386138e-06;4.633357e-05;1.2390965e-06;1.1180376e-06;2.5169772e-06;2.0013467e-06;1.6773738e-06;6.9479156e-06;1.0557059e-06;1.289041e-06;0.00011085672;1.1372122e-05
galarraga;2.2870026e-06;7.164536e-07;9.632595e-07;1.0138897e-06;1.041246e-06;8.156791e-07;3.2895196e-07;3.2586956e-07;8.955944e-07;8.5721894e-07;8.53995e-07;3.8238065e-07;2.9239806e-07;1.2240929e-06;1.1017211e-06;8.903844e-07;1.2815523e-06;6.838528e-07;7.9329607e-07;1.0973356e-06;0.00022778074
criminal;2.3769296e-06;1.12875e-06;3.479516e-06;0.0016201435;0.00161957;1.420891e-06;3.2915138e-06;3.0047506e-06;2.7284107e-06;0.00034607275;0.001985689;3.1991954e-06;2.8618815e-06;9.399635e-06;0.00024098999;0.000116361945;5.818367e-07;3.5530452e-06;5.3730775e-05;1.4579653e-06;2.727676e-06
forsake;1.7022342e-06;8.138948e-07;1.0870098e-06;5.999899e-06;1.2302633e-06;1.9008654e-06;3.469369e-07;4.2427655e-07;8.7796974e-07;1.1478583e-06;9.062217e-07;3.7130766e-07;3.0392383e-07;1.5545827e-06;2.0516582e-06;8.964338e-07;1.9057724e-06;0.000115808376;8.910026e-06;1.0984443e-06;9.846228e-07
terrific;1.9214408e-06;9.253004e-07;1.9705742e-06;1.4610752e-06;1.9739603e-06;1.0326501e-06;8.33418e-07;1.476547e-06;1.5510637e-06;3.156895e-06;6.5658724e-06;8.766715e-07;7.4682987e-07;2.4041881e-05;1.9238212e-06;2.9112784e-06;1.4109341e-06;6.103292e-06;1.5713075e-06;5.7846814e-06;5.8287013e-05
horribly;2.2733943e-06;4.8667575e-06;7.004919e-06;2.8840672e-05;2.2184815e-06;1.3796027e-06;1.3014969e-06;2.4466967e-06;3.14611e-06;1.4184029e-06;7.199587e-06;1.3402403e-06;1.2285426e-06;1.0903029e-05;3.0546855e-06;4.305232e-06;2.5291822e-06;6.3492434e-06;1.6371761e-05;3.1904972e-05;1.7511969e-06
breakdown;2.7814896e-05;1.5274435e-06;3.7111242e-06;0.00020589506;2.350721e-05;9.7853535e-06;2.9941207e-06;2.5427964e-06;2.3583555e-06;7.641406e-06;1.4909272e-06;3.0940316e-06;2.8531774e-06;0.0001558229;2.883362e-05;3.594231e-05;3.2548419e-06;3.1830525e-06;2.372839e-06;1.9682842e-05;3.9640777e-06
asian;7.101736e-05;1.1419617e-06;3.34276e-05;1.8095753e-06;1.9312305e-05;9.969634e-07;5.423077e-07;9.962682e-07;1.1929786e-05;4.4315075e-05;1.1804613e-06;5.474107e-07;4.7238723e-07;7.903211e-05;7.368018e-06;2.3286095e-06;1.9158733e-06;5.3670286e-05;2.56731e-06;1.1773142e-06;1.3066158e-06
lone;7.64654e-05;1.1675963e-06;2.6781656e-05;4.8658287e-05;2.8060047e-05;6.832411e-06;1.874143e-06;1.6609879e-06;1.9057425e-06;1.457899e-06;1.3003131e-06;2.0145173e-06;1.6996999e-06;5.847777e-05;1.4781605e-05;1.9687016e-06;5.577884e-06;3.911012e-06;9.121531e-06;1.8755866e-06;4.2849188e-06
course;1.49132375e-05;0.00016749643;0.00045161473;0.0006502154;0.00059482857;2.3107514e-05;0.0028262793;0.001949231;0.0006510896;0.0006504614;0.0009484383;0.002658897;0.0026794344;0.0011349187;0.0008635703;0.00079341774;2.0367426e-05;0.0007236836;0.0014418119;0.00057341665;0.00059687777
notice;0.0005358231;0.0006585945;2.2677861e-05;0.0003328479;9.497056e-05;0.00077836245;0.0007595276;0.0004278431;8.29904e-05;7.5433322e-06;0.0003388206;0.0007503469;0.00075962784;0.00054892857;0.000919749;0.00045451094;2.5944657e-05;0.00028357416;0.00036176146;0.0006709529;0.0002961979
bradley;0.00040785223;8.873165e-05;2.9839834e-06;0.00011446248;2.8389375e-06;2.1085618e-05;1.4867481e-05;3.500392e-06;1.9882664e-05;1.8465338e-05;7.6326005e-06;1.9241468e-05;1.5546904e-05;3.9949555e-05;5.2388723e-06;5.5327105e-06;0.00072855107;4.3672353e-05;4.740033e-06;5.247539e-06;0.0005460217
calpoly;0.0009979234;1.2131093e-06;0.00035409536;1.7713033e-06;1.8052218e-06;5.758866e-06;8.3707016e-07;4.795018e-07;2.623862e-06;1.0365912e-06;7.687161e-07;9.425605e-07;7.4109994e-07;1.2544117e-05;1.8349581e-06;1.2067771e-06;4.8638876e-06;1.0203468e-06;1.074495e-06;1.8833368e-06;3.07815e-05
saul;1.6741151e-06;7.1397153e-07;1.1123386e-06;1.0828844e-06;1.5928384e-06;7.821749e-07;2.8738444e-07;4.0770033e-07;1.1264509e-06;2.996454e-06;9.621579e-07;3.1309852e-07;2.4967545e-07;1.3303405e-06;1.4473801e-06;1.1407017e-06;1.2051855e-06;5.6967496e-05;1.8743887e-06;1.0169138e-06;1.8659093e-05
herman;0.0002927264;1.6952174e-06;2.3261637e-06;1.2941792e-06;3.0440133e-06;1.1177734e-06;5.3480403e-07;5.662367e-07;1.0612813e-05;1.1029764e-06;3.2070645e-06;5.8138846e-07;4.8603584e-07;4.448406e-05;1.8049994e-06;1.0761956e-06;2.8466097e-06;1.0348336e-06;1.4714449e-06;1.107747e-06;7.533891e-06
scicom;0.000121132005;8.9935423e-07;4.2822725e-05;1.1676268e-06;1.2816881e-06;9.622072e-07;2.2118556e-07;2.54851e-07;1.432994e-06;9.693778e-07;6.9925153e-07;2.4086197e-07;1.9525838e-07;2.141569e-06;9.0025225e-07;8.20709e-07;1.4515922e-06;2.988861e-06;1.175611e-06;1.2560118e-06;1.1881577e-06
sake;5.4753833e-05;2.7818894e-06;3.0741166e-06;0.00013742421;0.000105814834;1.0247268e-05;2.3352786e-05;1.5094426e-05;1.7889926e-06;5.443735e-05;4.156191e-06;2.4420955e-05;2.121703e-05;5.103674e-06;5.5545934e-05;2.0694746e-05;3.6502668e-06;0.0002769445;0.00023089504;4.6100482e-05;8.968895e-05
revert;2.373285e-06;2.8963304e-05;2.5582215e-06;6.950098e-06;2.4323604e-06;1.4482704e-06;5.550056e-07;1.4060464e-06;3.171322e-05;1.5111562e-05;5.6482295e-06;5.7795984e-07;5.1034095e-07;1.6162574e-05;8.2323195e-06;1.6814467e-06;2.6750733e-06;2.4709709e-05;2.6863106e-06;1.3543709e-06;7.1089894e-06
nashville;1.8557946e-06;1.0577618e-06;6.5110275e-05;1.0536172e-06;1.3245163e-06;2.8274182e-05;3.064126e-07;4.3787358e-07;1.5578177e-06;9.952869e-07;9.330304e-07;3.456014e-07;2.6837662e-07;1.917326e-06;8.9993205e-07;1.0442311e-06;2.0073394e-06;7.593138e-07;9.61631e-07;1.5627609e-06;9.179699e-06
national;0.0005977693;4.74855e-06;0.0010634208;0.00067732297;0.0034484;2.825173e-06;4.6569917e-06;1.7466371e-05;0.0018859046;0.000735299;0.0010109929;4.7820495e-06;4.173475e-06;0.0008969644;1.2508608e-05;0.00012631518;8.970877e-06;2.124242e-06;4.301683e-06;8.8808694e-05;0.00058977597
edmonton;7.1547975e-06;1.6622727e-05;1.3414077e-06;1.1518376e-06;1.3172655e-06;3.267901e-06;9.857821e-07;5.234062e-07;2.3327189e-06;9.3940173e-07;1.095598e-06;1.2974974e-06;9.900957e-07;1.7898991e-06;1.3332823e-06;1.2781126e-06;0.00011837697;7.206288e-07;1.1586029e-06;1.6181062e-06;0.0004452714
bellcore;9.578045e-05;5.039482e-05;5.148491e-06;1.8057069e-06;2.6342207e-06;6.981046e-06;2.3057344e-06;4.3132286e-06;0.00010693265;6.6752385e-05;1.9360257e-06;2.514775e-06;2.3725627e-06;0.00012792784;3.5189673e-06;3.7551883e-06;1.0282671e-05;1.1296696e-06;1.5529731e-06;0.00025775883;5.6526984e-05
hall;0.00036206748;5.614051e-05;2.000136e-05;2.2878928e-06;2.7395234e-05;2.3457977e-05;1.9411673e-06;2.8398667e-06;0.00043594083;2.4053834e-05;3.229996e-06;2.253976e-06;1.7188696e-06;5.921148e-06;3.5708226e-06;0.00033371404;1.1680942e-05;7.057478e-05;3.3408219e-06;7.2462426e-06;0.0011146291
illustration;3.3106282e-06;1.4200698e-06;1.3593189e-05;2.5822944e-06;4.898391e-05;1.0252875e-06;1.8071019e-07;7.0883885e-07;4.1116193e-05;1.5373904e-06;1.4958734e-06;1.9030432e-07;1.5623785e-07;2.7007886e-06;1.7918838e-06;1.4187816e-06;2.0361056e-06;3.6037698e-05;2.0061636e-06;1.2853878e-06;1.1856515e-06
youwill;2.3696723e-05;9.458238e-06;2.5518787e-06;1.1390548e-05;5.05104e-06;5.62499e-06;1.4664247e-06;9.254917e-07;2.5925488e-06;3.9699216e-06;1.1829158e-06;1.6621901e-06;1.4544156e-06;2.0448795e-06;8.803844e-06;1.5530418e-06;7.004095e-05;4.9057187e-05;6.051868e-06;9.628552e-06;1.4864838e-06
uncertain;2.532464e-06;1.396468e-06;6.144646e-05;1.5833479e-06;2.173138e-06;4.387773e-06;3.822152e-07;9.4767404e-07;3.4023044e-05;1.8865697e-06;1.3637448e-06;3.9479045e-07;3.3804292e-07;1.27432495e-05;1.5561582e-06;1.2377331e-05;2.339883e-06;1.5310516e-05;6.288387e-06;7.3685605e-06;1.4585335e-06
advtech;0.00010200522;1.0286839e-06;1.3558614e-06;1.2407803e-06;1.362002e-06;2.7027672e-06;1.0001445e-06;6.50719e-07;1.2341076e-06;9.936841e-07;9.3330715e-07;1.1047849e-06;9.44012e-07;1.6803933e-06;1.7702885e-06;7.564396e-07;6.1108894e-06;1.6572781e-06;5.444404e-05;4.3888587e-05;2.1946357e-06
potato;1.9069556e-06;2.7147817e-06;2.4792034e-06;2.0000452e-06;1.3516219e-06;1.0993447e-06;8.65486e-07;2.1379926e-06;1.4110143e-06;1.1970046e-06;7.142987e-06;8.741602e-07;8.225516e-07;0.00011890925;2.0291018e-06;1.2874517e-06;1.8462433e-06;8.2949646e-07;1.2795539e-06;1.1334684e-05;1.2153183e-06
gtoal;1.0279025e-06;9.46762e-07;8.308949e-07;1.01884e-06;1.1890791e-06;9.448318e-07;2.488688e-07;3.634627e-07;1.3008063e-06;9.953316e-07;0.0007665818;2.737885e-07;2.225332e-07;1.1114934e-06;1.0639985e-06;7.551653e-07;9.623845e-07;7.6564584e-07;9.5016304e-07;9.822728e-07;1.4829552e-06
twist;2.2453512e-06;2.3095325e-05;3.7163732e-06;2.3132057e-05;1.124409e-05;5.4597685e-06;4.79911e-06;6.154803e-06;1.9939903e-06;2.6260783e-05;1.448127e-06;4.7325475e-06;4.612792e-06;6.421969e-06;6.934279e-05;1.7615337e-05;4.663778e-06;3.9055984e-05;0.00016399413;7.833846e-05;1.6613634e-06
immense;1.7858752e-06;1.43629e-06;1.14856775e-05;1.3993987e-06;1.8578387e-06;1.2204315e-06;4.7622328e-07;7.8802964e-07;4.216311e-06;2.5710915e-06;1.6680626e-06;4.9067e-07;4.4034226e-07;2.5496722e-06;2.4099722e-06;3.5218865e-05;1.947091e-06;8.4747335e-06;1.5771492e-06;2.1119457e-05;1.5050375e-06
sensing;2.8820955e-06;3.2050239e-06;0.00016357587;1.3392065e-06;2.8836798e-06;1.3825675e-06;2.078504e-07;9.431353e-07;0.00030693275;1.6171441e-06;1.4324274e-06;2.0951252e-07;2.0088369e-07;5.7637403e-06;4.7367876e-06;1.4737104e-06;3.5509297e-06;1.4947285e-05;3.2119085e-06;0.000106536994;1.5137709e-06
sierra;3.3679447e-05;1.1854123e-06;1.353776e-06;1.6971559e-06;1.1537596e-06;2.819039e-06;9.21306e-07;4.047572e-07;1.5630902e-06;8.669563e-07;9.011808e-07;1.1167114e-06;8.892885e-07;1.0993086e-05;2.1750968e-06;1.0513368e-06;5.4278033e-05;7.577339e-07;1.0724925e-06;1.2543264e-06;6.021954e-05
devoid;5.7457582e-06;8.669709e-07;1.4695436e-06;9.846878e-05;7.5094804e-06;9.763656e-07;7.4011865e-07;7.881529e-07;9.0990795e-07;3.8784024e-06;1.0764645e-06;7.887549e-07;6.706687e-07;1.8406646e-06;7.712896e-06;1.3464729e-06;1.3346271e-06;1.3311976e-05;3.6697507e-05;4.8212755e-06;2.5174706e-06
aptos;1.2528991e-06;8.312854e-07;9.080608e-07;1.1373397e-06;1.4243933e-06;9.204818e-07;2.8204104e-07;3.7588032e-07;1.0125135e-06;1.1037687e-06;0.00016652494;2.9891032e-07;2.508265e-07;1.3047724e-06;1.1846239e-06;7.37643e-07;1.2157273e-06;8.1140166e-07;1.0024032e-06;1.0022867e-06;1.1510035e-06
comfortably;2.8321815e-06;1.7339295e-06;1.3011912e-06;1.2405035e-06;1.4776568e-06;2.6265486e-06;1.0601457e-06;9.991693e-07;2.8108857e-06;1.1554122e-06;1.6026854e-05;1.1589237e-06;1.0149894e-06;1.5726706e-06;8.992221e-06;1.170155e-06;4.842634e-06;8.8407546e-07;1.1337852e-06;1.724755e-05;3.659986e-05
warm;5.063757e-06;1.597555e-06;0.00023262815;0.00031344657;5.1534016e-06;1.0412199e-05;5.1074862e-06;6.5416143e-06;3.3848587e-06;2.1780093e-06;1.8126241e-06;5.3969516e-06;4.9659793e-06;4.1746443e-05;2.1489046e-05;4.5528985e-05;2.8934508e-06;2.67572e-06;1.0703274e-05;0.00030385883;9.3382296e-05
