;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
evangelical;8.497759e-07;1.3388993e-06;5.7217983e-07;1.933327e-06;1.6903338e-06;2.5838629e-06;2.6449754e-06;3.0537428e-06;1.3314258e-06;2.6620735e-06;1.6296166e-06;9.752717e-07;1.1206272e-06;1.1897563e-06;9.0664406e-07;4.91153e-07;0.0001903821;5.5579557e-07;1.0706808e-06;0.00039778324
obfuscate;2.8634108e-06;1.8273342e-06;3.5129324e-07;2.1366493e-06;1.938727e-05;1.3648514e-06;1.3566304e-06;3.2073956e-06;1.4366481e-06;1.4021266e-06;1.1359049e-05;5.413734e-06;2.2291201e-06;0.00031663917;1.3873168e-06;3.273073e-07;2.214224e-05;3.3492256e-07;9.4764476e-07;2.9832972e-06
utah;3.9479132e-06;4.150817e-05;1.0172474e-06;6.6306464e-05;1.5539597e-05;0.0001254095;1.8811807e-06;0.0006085117;2.9383798e-06;1.6387137e-05;4.2539964e-06;0.000107629035;1.0524698e-05;0.00021450147;5.144148e-05;1.001822e-06;6.8527814e-05;1.0707214e-06;1.965023e-06;3.4665702e-06
casubject;2.0735488e-06;1.5761563e-06;2.6001007e-06;3.7797183e-06;7.051341e-06;6.5622426e-06;1.460364e-06;1.8899648e-06;8.78677e-07;8.4610045e-05;1.708524e-06;1.0858164e-06;4.8197187e-05;1.3996539e-06;5.2039613e-06;2.6077764e-06;1.2669699e-05;2.6139412e-06;8.8463705e-05;2.3298355e-06
relevance;1.7766729e-06;1.9162768e-05;1.1241083e-06;3.661033e-05;1.5954569e-05;9.592015e-06;2.2765219e-06;5.2652554e-06;2.8620996e-05;2.2546749e-06;3.4548124e-05;2.9910358e-05;1.588776e-06;3.0409317e-06;3.1251668e-05;1.0851014e-06;1.665692e-05;1.1029559e-06;1.6210445e-06;5.3379954e-05
lend;9.334668e-05;2.4410028e-05;4.3894343e-06;1.1668663e-05;1.5810245e-05;2.713811e-06;1.9859444e-05;1.5025307e-06;7.0401934e-06;2.1815993e-06;3.0993037e-06;5.8651483e-05;1.2382678e-05;1.6006912e-06;2.2483418e-06;3.884145e-06;0.000121376215;4.198225e-06;3.972618e-06;4.8991766e-05
schneider;1.171744e-06;1.2911224e-06;8.4348534e-07;1.8306221e-06;2.1979645e-06;1.8462142e-06;4.280439e-06;2.6667851e-06;1.562304e-06;1.6050369e-06;1.6375228e-06;1.4024071e-05;1.3231419e-06;1.2607341e-05;8.33133e-07;7.374345e-07;3.88262e-06;7.826889e-07;1.1553108e-06;0.0010353823
disclaimer;4.2452266e-06;7.604256e-06;0.00056375295;8.484475e-05;9.721083e-06;0.0019017892;4.100783e-05;7.918944e-05;0.0001673228;7.650207e-05;5.2721487e-05;0.0002747294;0.00022831556;4.5321267e-05;0.0004948908;0.00059165736;4.7823814e-06;0.00058639084;0.0002484484;0.00015595327
rationale;1.4559924e-06;1.3871908e-05;8.493262e-07;7.299967e-06;1.1682757e-05;3.2520327e-06;3.4511988e-06;2.0328476e-05;4.9747505e-05;2.4709138e-06;2.0631102e-05;1.8858253e-06;1.4364953e-06;1.9803635e-06;7.3668393e-06;8.179246e-07;1.7259003e-05;8.596262e-07;4.812629e-06;1.4977154e-05
ingr;6.6370585e-06;1.17759055e-05;2.0714376e-06;5.343521e-06;0.00023790733;0.00017320158;1.7125226e-06;2.0706459e-05;2.506548e-06;5.7757334e-06;2.2932325e-06;0.00013761388;4.6074674e-06;1.9169881e-06;0.00065348134;2.0933937e-06;1.7960547e-05;2.0992734e-06;2.8633827e-05;2.0772222e-06
intense;6.353282e-06;1.342672e-05;1.9955505e-06;3.012647e-05;0.00011449725;2.8293732e-06;1.2611915e-05;3.1495044e-06;1.9045314e-06;2.0579484e-06;4.7616362e-05;2.0069701e-06;1.8422513e-06;1.5835852e-06;1.466312e-06;1.8941984e-06;5.0490537e-05;1.9063405e-06;6.930605e-06;1.5407823e-05
such;0.0013218351;0.002019477;0.0019829378;0.00213753;0.002740273;5.8856247e-05;0.002212252;0.0019293284;0.0029577427;0.000573846;0.003039258;0.0020599763;0.00055165257;0.0015166088;0.00087186083;0.0020362688;0.0027104504;0.0019439871;0.00047441025;0.0034291828
elroy;1.1457555e-05;1.8375276e-06;2.1867625e-06;2.4155456e-06;1.8315253e-06;4.2505184e-05;1.117008e-06;6.508429e-06;1.065381e-05;1.3787659e-05;2.6795112e-06;1.230552e-06;4.88824e-05;9.387611e-05;2.8300345e-05;2.299608e-06;1.2181908e-06;2.2905467e-06;3.277538e-05;1.123609e-06
complement;1.1087799e-06;6.847088e-06;3.323035e-07;3.927299e-06;1.4552479e-06;2.3725786e-06;8.767228e-07;2.5792902e-05;1.51548875e-05;2.7960778e-06;3.571944e-05;1.430567e-06;9.485396e-06;1.5513958e-06;2.173829e-06;3.3359643e-07;2.5958173e-06;3.4631225e-07;1.2128389e-06;1.4158591e-06
jumpy;6.594757e-07;8.8495e-07;2.982473e-07;1.0820011e-06;8.549236e-07;1.6287021e-06;3.5631683e-07;7.942405e-07;7.69821e-07;2.0533453e-06;9.171079e-07;7.8636066e-07;0.00015831117;8.0567065e-07;1.0754534e-06;3.056976e-07;8.9333906e-07;3.0535466e-07;8.6066916e-07;8.682048e-07
copying;1.4510866e-06;1.4350436e-06;1.1143684e-06;1.9647914e-06;1.2140408e-06;2.1554297e-06;1.3347981e-06;2.287261e-06;5.5053e-05;3.8094565e-06;1.5395946e-06;1.155505e-06;9.448668e-05;2.5848634e-05;5.9637346e-06;1.129159e-06;1.093153e-05;1.1474352e-06;1.2913436e-06;2.4396752e-06
schlatter;1.0325782e-06;9.877048e-07;8.542513e-07;1.3577225e-06;8.625299e-07;3.6071808e-06;7.541408e-07;2.196539e-06;9.576886e-07;4.0292136e-05;1.2235904e-06;7.0071087e-07;5.8496455e-05;1.6534545e-05;1.6449894e-06;8.8651535e-07;8.945548e-07;8.606664e-07;1.020494e-06;1.2067597e-06
data;1.0988426e-06;8.489907e-06;9.3565245e-07;0.00052956113;1.9105864e-06;4.755375e-06;5.361206e-07;0.0016264806;0.00053775933;1.7254193e-05;0.00016964044;2.2322936e-06;0.0002683088;0.000301141;1.6339947e-05;1.1311412e-06;1.4797024e-06;1.0699007e-06;1.0438204e-05;2.7951442e-06
maxtor;6.3693426e-07;9.2882516e-07;3.2225628e-07;1.1112353e-06;7.6053203e-07;1.6870679e-06;2.9581173e-07;8.904009e-07;8.8740734e-07;2.3282855e-06;9.088755e-07;7.1705415e-07;0.00031763947;8.902929e-07;1.2444856e-06;3.3486634e-07;9.740545e-07;3.3328703e-07;8.504149e-07;8.706898e-07
tomb;4.081847e-06;2.0343145e-06;5.751977e-07;2.47541e-06;4.5405905e-06;2.9600044e-06;1.5745369e-06;1.458279e-06;1.3941584e-06;2.238454e-06;2.2665909e-06;3.8834846e-06;1.6085988e-06;1.4840401e-06;3.4908902e-05;5.1499694e-07;0.00024136524;5.562993e-07;1.3524752e-06;3.350971e-06
haven;0.00018538268;0.00022912242;0.0041805804;8.5224645e-05;6.743134e-05;0.0003382937;0.0010349758;1.4925338e-05;0.00013281217;0.0003488316;0.00020629952;0.0006281743;0.0005989583;0.00012943178;0.0003822553;0.0041311337;0.00016929761;0.0040645776;0.00047617962;0.00023708954
balance;5.6813583e-06;0.00023048266;4.9775867e-06;3.4707296e-05;0.00010887814;7.627886e-06;1.5103039e-05;3.0410587e-05;0.00016009736;3.971629e-06;0.000147839;3.3102016e-05;4.1933827e-06;5.014053e-05;0.0003938846;5.0884437e-06;5.54433e-06;4.8786956e-06;6.858879e-06;1.5252253e-05
frommy;1.33375e-06;1.6940274e-06;1.1465844e-06;1.6756684e-06;1.0859079e-05;1.7514421e-05;2.0302448e-06;1.8262575e-06;1.175413e-06;6.367926e-06;4.708372e-06;1.1087158e-06;1.656641e-06;4.3420146e-06;1.6779251e-05;1.1372231e-06;2.1858514e-06;1.1258602e-06;2.8174136e-06;1.22728525e-05
todetermine;1.2040662e-06;1.4147449e-06;6.944994e-07;8.359925e-06;1.2299494e-06;2.5596703e-06;1.4482175e-06;1.225702e-06;8.804889e-07;2.3301404e-06;4.262354e-05;9.656742e-07;1.2910793e-06;1.0248527e-06;2.2060412e-06;6.5342425e-07;4.0377618e-05;6.8793645e-07;6.2126283e-06;3.7044585e-05
adrian;8.7796815e-07;9.302564e-06;3.1747052e-07;2.7555554e-06;1.94926e-06;5.4410475e-06;9.617601e-07;0.00011865584;2.1907017e-06;8.870913e-06;1.878063e-06;1.0772365e-05;2.6459315e-06;0.00020026014;1.7372034e-06;2.9958224e-07;1.1037905e-06;3.201631e-07;1.234501e-06;2.1601754e-06
rival;1.9510758e-06;1.6780625e-05;3.636469e-07;7.1855375e-06;9.668213e-05;2.7347228e-06;1.5614332e-06;1.2202355e-06;1.4063344e-06;8.6518554e-07;1.6529447e-06;2.269011e-05;8.90047e-07;8.4187195e-07;8.183359e-07;3.3794942e-07;2.5167994e-06;3.451408e-07;6.4135347e-06;6.981456e-06
vietnam;2.7081107e-06;0.00013996603;5.392651e-07;2.1662167e-06;0.00010204431;3.014266e-06;5.252352e-06;2.019244e-06;9.5211e-06;1.0623356e-06;2.0709765e-06;0.000109088156;1.3873444e-06;9.617607e-07;1.035904e-06;4.809184e-07;1.4618193e-05;5.122436e-07;1.2561093e-06;2.9262844e-06
devvax;7.752499e-07;1.5457163e-06;5.5404604e-07;2.5211632e-06;9.577037e-07;4.791461e-05;6.312089e-07;6.669946e-05;1.8404753e-06;5.849289e-05;1.6566183e-06;8.2161284e-07;1.6947757e-06;8.520658e-06;1.1613203e-05;5.6385505e-07;8.7446267e-07;5.698735e-07;1.083091e-06;1.1168593e-06
intimidate;3.1276943e-06;3.8712606e-06;2.2491934e-06;1.7092998e-06;7.51214e-05;2.4825813e-06;3.063189e-05;3.1541845e-06;6.9637595e-06;2.03966e-06;2.199891e-06;2.7992132e-06;1.0655242e-06;1.5710056e-06;3.7223433e-06;1.997696e-06;1.9430401e-05;2.1182398e-06;1.3791806e-06;8.079908e-05
galaxy;1.1745589e-06;9.847581e-06;8.288615e-07;0.0009857443;1.9368908e-06;6.129307e-06;1.1114887e-06;3.295365e-06;2.2481177e-06;1.4322868e-06;2.8063366e-06;1.978727e-06;1.559567e-06;2.740107e-06;6.5376494e-06;8.387621e-07;1.8159059e-06;7.8269335e-07;1.5015017e-06;6.5884145e-05
reilly;7.242399e-07;1.5404157e-06;1.8307126e-07;3.1621719e-06;1.620271e-06;2.7877163e-06;4.481596e-07;0.00022416454;1.6624105e-06;8.03252e-06;1.7592048e-06;8.4852513e-07;2.537961e-06;0.00051038584;2.6236892e-06;1.795846e-07;9.82435e-07;1.8816806e-07;9.2588334e-07;1.3030389e-06
shutout;7.9319784e-07;9.142812e-07;3.0294348e-07;9.82652e-07;9.146145e-07;2.1337175e-06;5.054021e-07;6.325405e-07;6.62156e-07;1.1779771e-06;1.0321937e-06;8.483196e-07;7.568549e-07;5.0806955e-07;9.49652e-07;2.8628844e-07;6.359613e-07;3.0305034e-07;0.00019481634;7.877888e-07
complex;2.0433374e-06;8.874474e-05;2.1444278e-06;0.00037448615;7.822065e-06;4.1150065e-06;5.2536793e-06;0.00031146526;7.580826e-05;5.0822578e-06;0.00017564367;0.00024001455;0.00013759377;0.0002680255;3.339995e-06;2.1123592e-06;5.2963835e-05;2.210297e-06;4.18274e-06;0.00016626029
deluxe;8.368599e-07;1.1286066e-06;4.6749466e-07;1.4589731e-06;9.755836e-07;2.1766587e-06;4.4844518e-07;3.1284508e-06;1.0569655e-06;5.974593e-06;1.2118669e-06;7.6445554e-07;0.00019916259;7.6183505e-06;3.0961291e-06;4.828236e-07;9.790838e-07;4.812992e-07;1.0071525e-06;9.993976e-07
peacefully;1.1656196e-06;3.6208558e-06;2.6632952e-07;1.3397577e-06;7.616382e-05;2.262342e-06;1.328157e-06;2.5228107e-06;1.3605944e-06;1.0041919e-06;1.2739171e-06;0.000100188634;9.237089e-07;1.576189e-06;7.029741e-07;2.3849543e-07;1.3675422e-06;2.489517e-07;1.080584e-06;6.2688227e-06
centris;6.645587e-07;1.1162209e-06;3.8801304e-07;1.2930853e-06;1.0921425e-06;1.7005398e-06;1.7479327e-07;1.4537121e-06;1.0470843e-06;4.758339e-06;8.119301e-07;7.998348e-07;0.0022327276;1.200503e-06;1.752208e-06;4.2066304e-07;1.5266004e-06;4.053796e-07;1.0051432e-06;8.111225e-07
ahem;2.242167e-06;1.9159613e-06;1.5441417e-06;7.4095137e-06;1.5354556e-06;5.686247e-06;2.830382e-06;1.2447202e-06;1.4066443e-06;2.6824612e-06;1.6341e-06;3.876033e-05;3.6181464e-06;1.11729e-06;4.434376e-06;1.4094541e-06;3.2772157e-05;1.4870924e-06;1.7916104e-06;4.743853e-06
anatolia;1.1864762e-05;1.8713677e-06;2.4477046e-07;1.0287513e-06;0.0005199725;1.7773065e-06;1.1419877e-06;7.34996e-07;1.0223985e-06;8.841584e-07;1.3067702e-06;1.2776497e-06;7.2507027e-07;9.425597e-07;8.4477415e-07;2.3704173e-07;9.1720017e-07;2.2867303e-07;8.4592483e-07;8.9688945e-07
uchicago;1.0644957e-06;3.0051633e-06;1.079497e-05;2.7910273e-06;9.45942e-06;0.004915221;5.5043333e-06;4.0397376e-06;6.067131e-07;2.4114343e-05;5.7554894e-06;4.265806e-06;2.071611e-06;8.655141e-07;2.763799e-06;9.702527e-06;8.698606e-05;1.1267695e-05;0.00029194972;0.00015767223
horse;0.0003968146;5.624207e-06;1.2728485e-05;9.972298e-05;2.7723825e-05;5.207549e-06;1.3495466e-05;1.5693931e-06;2.9089588e-05;2.224812e-06;8.243611e-06;2.1416585e-05;2.0716052e-06;1.9979657e-06;5.951491e-05;1.1867481e-05;8.185335e-05;1.215329e-05;0.00015204767;0.00015589796
india;2.4158533e-06;6.452596e-06;3.3428216e-07;4.9819017e-05;9.229997e-05;2.9178402e-06;1.8793713e-06;7.580392e-05;5.8653986e-06;2.3228474e-06;2.1034973e-06;2.578997e-06;1.1855703e-06;2.0187354e-06;1.1511652e-06;3.1531698e-07;0.00013079592;3.3476576e-07;1.1948513e-06;5.612987e-06
rabid;2.2905997e-06;3.1412224e-06;1.1012753e-06;1.7432055e-06;9.632311e-06;4.2737133e-06;2.162609e-06;1.038415e-06;1.4564732e-06;1.7660863e-06;1.8710801e-06;5.1270432e-05;1.6212555e-06;1.3024815e-06;3.4921093e-05;1.0083169e-06;5.9282042e-06;1.047918e-06;8.454357e-06;1.1317954e-05
marx;1.0565401e-06;4.833873e-05;3.1135235e-07;1.7929767e-06;1.5857426e-06;2.9345867e-06;1.2646475e-06;1.2422526e-06;1.4810072e-06;1.794343e-06;4.4599847e-06;2.2346899e-06;4.045008e-06;8.174907e-07;1.0792272e-06;2.975027e-07;1.7893799e-06;3.1172786e-07;1.1581238e-06;5.766863e-06
tracer;2.3767687e-05;2.8638e-06;1.3739691e-07;4.1335775e-06;3.6382917e-06;6.5863055e-06;7.495933e-07;0.0006463599;1.5681061e-06;1.0948882e-05;7.3119404e-06;2.512002e-06;1.1646413e-06;5.8733785e-06;9.539978e-06;1.3498749e-07;1.4041495e-06;1.5021564e-07;8.618141e-07;8.119073e-07
wood;0.0001664171;4.9305922e-06;4.6035504e-05;3.3438057e-05;4.4307617e-06;0.0003381758;8.189186e-06;4.529777e-06;1.6057963e-06;0.00020443213;0.0001461702;0.00049897685;9.200884e-05;7.5550215e-06;0.0001279394;4.507065e-05;6.192404e-05;4.5010493e-05;0.00013886105;8.274424e-05
stankowitz;7.9574124e-07;9.1103726e-07;2.9311062e-07;1.0288464e-06;8.775778e-07;2.0641746e-06;4.8978245e-07;6.6928715e-07;6.6633e-07;1.2339915e-06;1.0355925e-06;8.244511e-07;7.772039e-07;5.2463446e-07;9.2169216e-07;2.7786743e-07;6.08352e-07;2.9243543e-07;0.00015490377;7.818677e-07
landlord;2.1908183e-06;0.00014268652;2.2915705e-07;1.6203061e-06;8.606414e-05;2.075691e-06;2.0731784e-06;1.1270643e-06;7.196021e-06;9.966442e-07;1.5281364e-06;4.4581457e-06;7.5249847e-07;7.6232897e-07;8.241086e-07;2.1902339e-07;8.531474e-07;2.2134792e-07;9.852706e-07;1.6015031e-06
bunch;0.00016758058;2.6198044e-05;0.00042676332;3.164943e-05;6.0943376e-06;0.0014550685;0.0003994232;9.569586e-06;8.3245555e-05;3.1446758e-05;5.48963e-06;0.00047142693;0.0001632887;4.1762385e-05;0.00010899767;0.00040405674;5.0164404e-06;0.00042040585;0.00020678737;4.8134665e-05
nanosecond;1.2138686e-06;1.4215734e-06;6.002309e-07;1.3759546e-05;8.5227947e-07;2.4033657e-06;5.2620555e-07;1.1512484e-06;9.869014e-05;1.7609366e-06;1.1691548e-06;1.0102252e-06;3.323117e-05;1.0846882e-06;1.8250228e-05;6.526047e-07;8.6914247e-07;6.1997974e-07;9.673155e-07;9.98485e-07
soit;1.6936066e-06;1.6554656e-06;1.2564599e-06;5.6081926e-06;1.2554907e-06;2.8371064e-06;1.5205816e-06;1.0978491e-06;1.0243353e-05;2.2599145e-06;1.629646e-06;2.7244262e-06;3.357752e-05;1.0743191e-06;2.4325539e-06;1.2276711e-06;1.3614061e-05;1.2783718e-06;1.6212423e-05;2.225355e-06
rick;5.027427e-06;8.61646e-06;3.2093965e-05;3.8926178e-06;2.1938788e-06;0.00030156;1.0953045e-05;9.454521e-05;4.010192e-06;0.0020584697;3.29561e-06;0.00018103104;4.986014e-05;9.9471345e-06;1.9668458e-05;2.889232e-05;0.0002928043;3.283638e-05;0.00015233766;1.1738517e-05
rigorous;8.1021716e-07;3.376567e-05;4.3954097e-07;2.3420243e-06;1.7901546e-06;3.4015225e-06;2.2488841e-06;3.4306038e-06;2.1335802e-06;1.6559435e-06;0.00011008492;2.2062728e-05;1.0115878e-06;9.1085377e-07;1.244685e-06;4.0203162e-07;1.4774196e-06;4.3066592e-07;1.3758478e-06;6.0670493e-05
beuse;1.4627103e-06;2.427876e-06;8.6547493e-07;8.471321e-06;1.6218278e-06;2.3960151e-06;1.1500402e-06;1.1014236e-05;6.0001938e-05;2.8808317e-06;1.9895865e-06;9.3959374e-05;2.7088008e-05;3.3515662e-05;8.0137515e-06;8.5452416e-07;1.1569954e-06;8.623597e-07;1.3523849e-06;1.7158925e-06
describe;0.0001284036;0.00013481894;1.1054792e-05;0.000614195;0.0003223019;1.4486971e-05;3.4303048e-05;0.00068616593;0.00042689312;1.0972924e-05;0.0008327269;0.00029906872;1.0995793e-05;0.00041490313;0.00019455941;1.1050505e-05;0.000629007;1.1352095e-05;2.0573134e-05;0.0006684551
individual;1.4809823e-05;0.0008688463;4.0050752e-05;9.6982236e-05;0.00016014867;1.0427903e-05;0.0014942281;0.0002664103;0.0008188531;8.777938e-06;0.0003667809;0.0008290842;3.4864565e-06;0.00026515638;5.2586524e-06;3.416192e-05;0.00023414266;3.8480553e-05;0.0006677578;0.00066580524
hide;0.0015819209;2.1555164e-05;1.2520922e-05;1.397742e-05;0.00015308843;1.4308371e-05;3.0247878e-05;0.00011544869;0.0006136223;0.00032043864;6.2798745e-06;0.000121451936;6.2829035e-06;2.1202408e-05;5.0060976e-06;1.1567276e-05;0.00010625605;1.2194687e-05;6.730516e-06;6.719057e-05
ambition;2.1643739e-06;2.3743344e-06;5.199889e-07;1.5207381e-06;7.254705e-05;2.5211136e-06;2.313433e-06;9.120935e-07;1.1360617e-06;1.0727772e-06;1.6792093e-05;2.1821814e-05;1.0128117e-06;9.4346535e-07;1.0142211e-06;4.7111217e-07;1.51663635e-05;4.9179795e-07;1.2863189e-06;1.6310518e-05
lithium;1.2601718e-06;1.2099362e-06;1.6012799e-06;8.854776e-06;6.2721125e-07;9.71944e-06;1.0319134e-06;4.067735e-06;7.3242916e-07;0.00015718357;5.8500907e-05;6.6065684e-07;2.282498e-06;1.1180701e-06;2.3690807e-05;1.6920853e-06;8.2458206e-07;1.586691e-06;1.1643043e-06;1.2858625e-06
distortion;1.9862073e-06;6.447297e-05;1.4237448e-06;0.00010829979;2.3329208e-06;3.4085203e-06;1.8244335e-06;6.8376626e-06;3.5930746e-06;3.2293183e-06;3.411542e-06;5.3336105e-05;1.8332674e-05;5.483372e-05;0.00015509616;1.4368954e-06;1.8868501e-06;1.3890776e-06;1.9487402e-06;1.9275316e-05
swimming;1.4456665e-06;3.3978154e-06;5.775955e-07;1.5423163e-06;7.228927e-06;0.00019477849;9.726201e-07;1.3315596e-06;6.739839e-07;2.7142753e-06;3.147737e-05;1.3309119e-06;9.799709e-07;6.916226e-07;1.2878284e-06;5.54259e-07;8.123925e-06;5.816999e-07;1.244575e-05;1.5576917e-06
goltz;6.9951548e-06;1.923053e-06;2.9401824e-07;0.00010459254;7.7556106e-05;1.8202246e-06;6.846534e-07;9.673279e-07;1.2121626e-06;7.215293e-07;1.5278421e-06;1.206783e-06;8.675621e-07;9.179014e-07;1.0624841e-06;3.0644514e-07;9.626248e-07;2.8045517e-07;1.0311279e-06;1.0823773e-06
depressed;1.2849296e-06;1.5657514e-06;8.724859e-07;6.363199e-05;1.0397005e-06;3.0792826e-06;1.0511347e-06;1.6475262e-06;1.1451183e-06;1.701994e-06;4.339469e-05;9.622544e-07;1.3316334e-06;1.3104853e-06;2.2916754e-05;8.964505e-07;1.4940083e-06;8.66199e-07;1.1066609e-05;1.4689416e-05
elan;4.5367025e-05;2.072417e-06;5.6448295e-07;2.3358857e-06;1.4911468e-06;3.9378842e-06;1.3001238e-06;5.3027063e-05;3.4172572e-06;4.9849086e-06;1.9114261e-06;1.2275618e-06;3.093443e-06;3.5644198e-06;3.1103136e-06;5.552387e-07;1.134285e-06;5.820884e-07;1.4814817e-06;5.561653e-07
mixed;3.8317205e-05;1.8114511e-05;1.3824856e-06;2.2830822e-05;0.00023906835;3.0111457e-06;3.7736322e-06;2.807397e-06;1.97767e-06;1.6939009e-06;4.306373e-05;8.902348e-06;2.0736293e-06;6.483217e-05;4.114975e-05;1.3831026e-06;3.0620216e-05;1.3133887e-06;1.5888463e-06;3.4039308e-06
randolph;1.0572465e-06;1.6026452e-06;3.2608352e-07;1.756273e-06;1.2348651e-05;3.5548414e-06;8.8789704e-07;9.483675e-06;4.099837e-06;1.8638848e-06;1.4389395e-06;1.2676309e-06;1.0994848e-06;1.1586487e-06;1.067915e-06;3.09797e-07;3.7284708e-06;3.2877705e-07;2.2069593e-05;1.5084828e-06
before;0.0022761202;0.0018025034;0.0030458053;0.0013591944;0.0015105815;2.0382799e-05;0.002145752;0.00016679097;0.0011353913;3.6779802e-05;0.0011651517;0.0019905164;0.0009764414;0.0016889451;0.0010508844;0.0030809878;0.0016597648;0.003048147;0.0016716991;0.00072885596
wall;0.0011591054;6.974847e-05;8.730074e-05;0.00021137152;0.0001854691;0.00055854674;1.6919828e-05;3.092167e-05;3.2574937e-06;0.0005533339;5.5496675e-05;0.00054095953;1.714437e-05;3.1401e-05;0.000358958;9.10012e-05;6.818072e-06;8.415417e-05;0.00023395916;4.9866458e-06
advocacy;1.5405824e-06;2.1714011e-05;4.7922795e-06;2.4247709e-06;5.250078e-06;2.4676067e-06;0.00020980286;8.172243e-06;9.307567e-06;3.1858508e-06;7.352182e-05;1.7304811e-06;9.4289896e-07;1.8258149e-06;1.4550121e-06;4.3819514e-06;1.94145e-06;4.5478473e-06;1.4782669e-06;1.9319023e-05
completely;0.00080376613;0.00010764603;0.0003395674;7.205263e-05;0.00021383866;7.902089e-06;0.0002900641;8.745449e-06;0.0005180308;8.276276e-06;0.0003877732;0.0001639355;0.00020606763;0.00024176334;0.00038761712;0.00032871266;0.0002262217;0.0003236095;0.0003209757;0.00046594715
knight;1.6974777e-06;2.5643508e-06;4.5223223e-06;5.04497e-05;2.340837e-06;0.0001594784;1.4939708e-06;1.4399088e-05;1.359269e-06;0.00011918412;3.3974038e-06;1.2964562e-06;4.2942834e-06;9.099591e-06;2.4487854e-05;4.5934016e-06;3.7445773e-06;4.534552e-06;0.00014768867;1.2044441e-05
nutrition;1.3936384e-06;2.1034273e-06;3.891433e-07;1.5538852e-06;1.1712241e-06;2.7952635e-06;1.1816343e-06;1.4944096e-06;8.533201e-07;1.6856003e-06;0.00094670884;1.1715288e-06;1.1331838e-06;8.8298725e-07;1.404598e-06;3.8321318e-07;8.319763e-07;3.7875515e-07;1.1879885e-06;1.5970054e-06
worker;0.00017398334;0.0007336546;1.7551466e-06;1.1357836e-05;0.00013014117;6.5952117e-06;1.1083043e-05;7.077355e-06;2.5572741e-05;3.0135598e-06;0.00024867058;2.5342333e-05;1.9006275e-06;4.1921458e-06;1.9568408e-05;1.7451521e-06;9.255928e-06;1.7166253e-06;2.029545e-06;1.5838674e-05
field;0.00010216683;0.000128341;1.3664652e-05;0.0014333279;0.00041162426;0.00046526722;1.1645552e-05;0.0006969459;0.0006143768;2.7084923e-05;0.0002761008;1.03311e-05;3.4998218e-06;0.00035230358;6.2369036e-05;1.4278952e-05;0.00018844655;1.4453471e-05;0.0022662254;0.00019616031
washington;0.00016884219;0.0016231892;3.8860708e-05;0.00040357024;0.00036310178;0.0027487825;5.3419935e-06;0.00038208574;8.218671e-06;0.00071525446;0.00039197464;0.00036575116;0.0004724095;1.4524141e-05;0.000610586;4.4961173e-05;3.5409762e-06;4.1122756e-05;0.0005331695;3.1011991e-06
sunbar;5.3272237e-07;9.55595e-07;3.2547118e-07;1.1170121e-06;8.7699135e-07;0.00038053235;4.27869e-07;1.5268823e-06;5.1707445e-07;3.5013827e-06;1.0902336e-06;9.4242404e-07;6.884352e-07;4.5301647e-07;1.0335701e-06;3.2146062e-07;5.806652e-07;3.3134305e-07;9.787441e-07;9.082695e-07
union;0.00015816862;0.00041084256;1.2499881e-06;9.10346e-05;0.0001929857;0.000117491494;4.0340983e-06;2.564203e-05;3.6026577e-06;3.732068e-06;3.6674278e-06;1.8736524e-05;1.5947707e-06;2.0367048e-05;1.7781388e-06;1.1765619e-06;0.00014156755;1.2614918e-06;3.7355152e-05;4.4575677e-06
ofencryption;8.123093e-07;1.7558659e-06;2.7602474e-07;1.2319822e-06;1.0119333e-06;1.7824003e-06;7.477227e-07;9.927193e-07;0.00012668423;1.1469401e-06;1.0271856e-06;1.0758059e-06;1.0070781e-06;9.215168e-07;1.0912762e-06;2.7500914e-07;6.729118e-07;2.7830288e-07;9.435407e-07;9.750472e-07
xavier;1.530335e-06;2.3989844e-06;3.181458e-07;2.4513538e-06;1.6713898e-06;6.617812e-06;1.1433488e-06;4.824784e-05;1.1037782e-06;3.6708807e-06;1.7876547e-06;1.4480044e-06;1.2247592e-06;1.6968663e-06;1.2183696e-06;2.7788863e-07;0.00019395466;3.278037e-07;1.26657815e-05;2.8501809e-06
correspond;1.7479957e-06;6.3470684e-06;1.7224784e-06;0.00010078317;2.6083285e-06;1.042e-05;1.5579719e-06;2.2973927e-05;0.00036848985;4.252744e-06;9.839141e-06;2.0806629e-06;5.123738e-05;0.00011810736;2.7392553e-05;1.7909708e-06;7.211842e-05;1.809882e-06;2.9347389e-06;3.289412e-05
falcon;9.388051e-07;1.7483951e-06;1.1098725e-06;1.7614811e-06;1.0946399e-06;0.00012541226;6.379262e-07;1.4788724e-05;8.715581e-07;1.9497797e-05;2.3329112e-06;2.9171852e-06;8.212583e-05;1.2314769e-06;2.1439366e-06;1.110515e-06;9.824097e-07;1.178933e-06;3.6490987e-05;1.1059042e-06
